"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2"
"6508",2013,1,2,0,0,0,6,106,37,16,6,21,37,1,2,1,0,159,21,18,0,2,3,4.07547169811321,0.232704402515723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,94,501900,37,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6509",2014,0,1,0,0,0,0,56,18,6,3,5,26,0,2,0,0,78,5,8,0,1,0,2.89285714285714,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,97,1150000,25,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6510",2015,1,0,0,0,0,0,35,15,7,3,8,13,2,1,1,0,60,3,9,0,2,0,5.4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,95,1150000,19,3,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"6511",1998,8,10,21,1,0,1,444,142,57,13,55,103,4,4,3,1,630,7,63,4,5,19,3.46621621621622,0.225396825396825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,103,350000,18,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"6512",1999,5,4,11,0,0,0,213,98,52,17,27,46,0,2,4,1,343,2,59,4,4,6,6.59154929577465,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,101,550000,8,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"6513",2000,0,1,0,0,0,1,85,23,9,2,14,16,2,3,1,0,121,4,9,2,0,3,2.85882352941176,0.190082644628099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,100,450000,18,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"6514",2001,2,4,6,0,0,0,93,47,26,7,15,14,1,4,2,0,149,1,26,2,2,2,7.54838709677419,0.315436241610738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,102,450000,7,0,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"6515",1999,4,7,12,0,0,0,231,87,39,3,25,34,2,1,4,0,341,2,46,4,3,6,4.55844155844156,0.255131964809384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,99,215000,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6516",2001,1,2,2,0,0,0,44,19,9,3,4,12,2,0,0,0,68,0,10,1,0,0,5.52272727272727,0.279411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,99,215000,1,2,2,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6517",2007,3,4,10,0,0,0,171,58,29,12,18,40,1,0,0,1,243,2,30,1,1,4,4.57894736842105,0.238683127572016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,107,394000,4,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6518",2008,3,5,8,0,0,0,169,45,27,12,14,42,2,3,1,1,229,6,29,4,2,1,4.31360946745562,0.196506550218341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,108,411500,11,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6519",2009,3,10,17,0,0,0,269,102,58,19,34,74,1,3,0,0,407,2,62,3,0,2,5.82156133828996,0.250614250614251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,106,411500,6,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"6520",2012,0,0,1,0,0,0,14,7,2,0,4,1,0,1,0,0,22,0,2,1,0,0,3.85714285714286,0.318181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,88,411500,0,3,6,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6521",2013,4,1,7,1,1,0,144,46,19,4,11,47,1,0,0,0,196,0,19,2,0,3,3.5625,0.23469387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,89,845000,1,3,7,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6522",2014,5,5,12,1,0,0,351,97,48,12,22,133,5,0,1,0,461,14,51,0,3,7,3.69230769230769,0.210412147505423,1,3,0,4,0,0,0,0,38,7,2,0,4,13,1,1,0,0,47,0,2,0,0,2,1.42105263157895,0.148936170212766,0,0,2,88,95,2100000,27,3,8,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6523",2015,1,1,1,0,0,1,228,75,31,11,15,59,2,3,1,0,316,15,32,1,6,2,3.67105263157895,0.237341772151899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,97,2500000,41,3,9,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6524",1998,7,4,10,0,0,0,317,131,56,9,36,55,3,1,8,1,476,7,63,9,3,13,4.76971608832808,0.275210084033613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,100,850000,38,3,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6525",1999,10,4,0,0,0,1,249,85,32,6,21,43,2,3,2,1,349,18,37,5,5,6,3.46987951807229,0.243553008595989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,100,1512500,64,1,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"6526",2000,4,2,1,0,0,2,243,86,39,8,23,31,6,3,3,0,341,21,40,4,1,10,4.33333333333333,0.252199413489736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82,103,2050000,63,1,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"6527",2001,1,2,0,0,0,0,230,103,57,14,28,42,4,4,5,0,362,19,61,3,7,10,6.69130434782609,0.284530386740331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,105,2050000,55,2,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"6528",2014,1,6,0,0,0,14,219,67,24,3,33,55,4,2,2,0,307,33,24,3,4,12,2.95890410958904,0.218241042345277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,101,520000,67,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6529",2015,4,3,0,0,0,2,156,56,21,2,18,33,4,2,1,0,220,18,21,3,1,12,3.63461538461538,0.254545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,93,535000,62,0,2,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6530",1998,16,11,32,5,0,0,649,226,102,20,87,146,1,5,6,0,932,0,110,6,7,29,4.24345146379045,0.242489270386266,1,2,1,3,3,0,0,0,57,16,7,4,6,13,0,0,0,0,78,0,7,0,0,1,3.31578947368421,0.205128205128205,0,0,1,114,95,5950000,1,2,3,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6531",1999,14,11,31,0,0,0,575,216,100,20,89,121,3,3,3,1,851,0,105,6,6,28,4.69565217391304,0.253819036427732,1,2,0,3,3,0,0,0,55,25,8,1,2,11,0,1,0,0,78,0,8,0,0,4,3.92727272727273,0.320512820512821,0,0,1,98,97,7e+06,0,3,4,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6532",2000,19,9,32,3,1,0,614,219,99,17,80,125,4,2,4,3,903,0,111,7,4,24,4.35342019543974,0.242524916943522,1,2,0,5,5,0,0,0,95,40,10,0,8,18,1,0,1,0,139,0,12,3,2,3,2.84210526315789,0.287769784172662,0,0,1,87,98,7e+06,0,3,5,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6533",2001,15,10,31,2,0,0,602,224,89,14,41,164,3,2,6,2,858,0,103,8,7,22,3.99169435215947,0.261072261072261,1,2,3,5,5,0,0,0,89,30,15,2,6,21,1,0,1,0,122,0,15,1,0,4,4.55056179775281,0.245901639344262,1,1,1,95,100,9500000,0,3,6,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6534",2002,13,5,22,3,1,0,404,144,49,6,32,97,2,2,4,1,570,0,58,3,2,16,3.27475247524752,0.252631578947368,1,0,0,1,1,0,0,0,9,8,4,2,0,1,0,0,0,0,17,0,4,0,0,0,12,0.470588235294118,0,0,1,103,99,11500000,0,3,7,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6535",2003,21,8,33,1,0,0,625,227,93,21,50,180,3,5,1,0,896,0,109,5,5,18,4.0176,0.253348214285714,1,3,1,5,5,0,0,0,103,33,8,3,11,34,1,1,0,0,146,0,10,0,1,4,2.09708737864078,0.226027397260274,0,0,1,101,97,5500000,0,3,8,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6536",2004,6,4,15,0,0,0,249,71,36,8,31,79,2,4,0,0,346,0,37,1,0,5,3.90361445783133,0.205202312138728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,92,101,8500000,0,3,9,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6537",2005,17,9,33,0,0,0,667,188,59,17,41,171,0,2,3,0,875,0,66,10,4,19,2.38830584707646,0.214857142857143,1,1,1,4,4,0,0,0,76,27,12,3,6,16,0,0,1,0,106,0,12,2,0,3,4.26315789473684,0.254716981132075,0,0,2,89,100,16428416,0,2,10,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6538",2006,14,13,35,2,1,0,643,238,100,27,70,178,9,2,2,1,929,1,114,14,5,26,4.19906687402799,0.256189451022605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,99,1.6e+07,1,3,11,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6539",2007,15,9,34,0,0,0,646,238,97,16,69,141,1,3,1,0,916,0,106,5,9,29,4.05417956656347,0.259825327510917,1,0,0,1,1,0,0,0,19,7,0,0,2,5,0,0,0,0,25,0,0,1,0,1,0,0.28,0,0,2,94,100,1.6e+07,2,3,12,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6540",2008,14,14,33,0,0,0,612,233,103,19,55,158,4,6,7,1,881,0,112,8,7,15,4.54411764705882,0.264472190692395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,102,5500000,0,3,13,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6541",2009,14,8,32,0,0,0,584,193,90,20,76,148,1,3,4,0,834,0,101,4,4,16,4.16095890410959,0.231414868105516,1,4,0,5,5,0,0,0,92,26,12,5,11,25,0,1,0,0,123,0,12,1,2,5,3.52173913043478,0.211382113821138,0,0,1,103,103,11750000,0,3,14,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6542",2010,11,3,21,0,0,0,387,123,47,13,41,101,3,2,3,0,536,0,52,8,5,17,3.27906976744186,0.229477611940299,1,1,1,2,2,0,0,0,42,10,4,2,1,9,0,0,0,0,52,0,4,0,1,1,2.57142857142857,0.192307692307692,1,0,2,95,103,11750000,0,3,15,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6543",2012,5,4,12,0,0,0,226,65,24,8,21,69,0,1,0,0,303,0,26,2,0,7,2.86725663716814,0.214521452145215,1,0,1,2,2,0,0,0,41,14,5,0,4,10,1,0,0,0,59,0,5,0,0,2,3.29268292682927,0.23728813559322,0,0,1,95,102,1.2e+07,0,3,17,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6544",2013,11,11,30,1,0,0,556,198,77,17,48,128,1,6,4,0,784,0,85,4,7,17,3.73920863309352,0.252551020408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,101,1.2e+07,0,3,18,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6545",2013,5,4,18,0,0,0,301,109,45,9,38,66,3,1,5,0,437,0,50,8,2,12,4.03654485049834,0.249427917620137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,102,5e+05,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6546",2014,0,1,2,0,0,0,27,17,9,2,3,6,1,0,0,0,47,0,10,1,0,0,9,0.361702127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,101,5e+05,0,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"6547",2001,1,6,9,0,0,0,195,81,42,10,21,40,2,2,4,0,293,1,48,3,3,8,5.81538461538462,0.276450511945392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,95,217500,7,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6548",2008,0,1,1,0,0,0,12,11,9,2,2,1,1,0,1,0,26,1,9,0,0,0,20.25,0.423076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,103,217500,2,1,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6549",2012,4,4,11,0,0,0,299,81,37,14,38,96,2,2,6,2,414,5,38,4,3,7,3.34113712374582,0.195652173913043,1,0,2,3,0,0,0,0,10,7,3,0,1,2,0,0,0,0,19,1,4,0,0,0,8.1,0.368421052631579,0,0,1,95,102,512425,22,3,0,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6550",2013,6,5,12,0,0,0,260,88,48,8,35,79,1,2,5,0,376,3,50,1,2,7,4.98461538461538,0.234042553191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,101,541425,10,3,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6551",2014,5,5,17,1,0,1,339,115,55,13,46,92,2,2,7,1,497,5,62,4,3,7,4.38053097345133,0.231388329979879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,101,1400000,15,3,2,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6552",2015,4,8,19,0,0,0,336,119,56,11,33,77,0,2,4,0,482,1,59,2,5,10,4.5,0.246887966804979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,97,2500000,4,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"6553",2003,3,2,7,0,0,0,189,70,28,3,23,43,1,1,2,0,276,8,32,1,2,6,4,0.253623188405797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,98,307500,20,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"6554",2004,1,1,4,0,0,0,102,34,18,6,12,28,0,0,0,0,144,2,20,3,2,2,4.76470588235294,0.236111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,95,360000,15,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"6555",2005,0,2,0,0,0,1,70,25,12,2,12,14,4,2,2,0,106,8,12,0,0,3,4.62857142857143,0.235849056603774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,101,360000,29,1,2,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6556",2001,2,2,0,0,0,5,186,53,24,6,24,54,1,2,3,1,268,15,30,2,4,5,3.48387096774194,0.197761194029851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,100,218000,49,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6557",2002,1,2,0,0,0,0,113,30,20,7,27,36,0,6,5,2,169,9,20,0,2,2,4.7787610619469,0.177514792899408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,99,218000,26,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6558",2004,0,1,0,0,0,0,18,8,7,2,3,3,0,0,0,0,31,1,7,0,0,0,10.5,0.258064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,67,101,218000,4,1,3,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6559",1999,0,0,0,0,0,0,21,11,9,2,6,7,1,2,0,0,37,0,9,2,1,1,11.5714285714286,0.297297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,101,2e+05,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"6560",2002,1,3,6,0,0,0,125,41,23,7,20,23,0,0,4,1,185,0,24,1,2,1,4.968,0.221621621621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,98,2e+05,2,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6561",2003,0,1,0,0,0,0,15,9,5,1,2,2,0,0,0,0,25,2,5,0,1,0,9,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,97,2e+05,3,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6562",1998,7,8,18,0,0,1,337,126,64,11,43,55,2,2,4,0,503,2,73,3,3,15,5.12759643916914,0.250497017892644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,102,2625000,9,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6563",2000,6,3,1,0,0,1,195,63,25,1,26,37,2,2,3,0,275,5,29,2,2,5,3.46153846153846,0.229090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,103,1660000,37,2,8,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6564",2001,2,1,0,0,0,0,104,42,19,3,10,17,3,3,5,0,159,5,23,2,2,5,4.93269230769231,0.264150943396226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,101,5e+05,30,2,9,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6565",2002,0,1,0,0,0,0,1,3,3,0,2,0,1,1,0,0,6,0,3,0,0,0,81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,105,5e+05,1,2,10,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6566",2007,0,0,0,0,0,0,6,3,1,1,0,3,0,0,0,0,8,0,1,0,0,0,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,104,391500,4,3,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6567",2008,0,0,0,0,0,0,2,2,1,0,2,0,0,1,1,0,7,0,1,0,0,0,13.5,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,107,391500,2,3,1,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6568",2013,0,0,0,0,0,0,28,6,2,0,2,9,0,2,0,0,38,1,4,0,1,0,1.92857142857143,0.157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,94,505500,5,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"6569",2014,2,1,0,0,0,0,98,34,19,5,16,38,2,2,2,0,148,11,19,0,1,0,5.23469387755102,0.22972972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,505500,20,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"6570",2015,0,1,0,0,0,0,34,11,5,1,3,7,0,1,0,0,46,5,5,1,1,0,3.97058823529412,0.239130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,105,505500,8,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
