"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"62",2010,18,9,33,4,0,0,673,190,84,14,71,219,0,11,6,2,925,0,89,6,8,8,3.36998514115899,0.205405405405405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,81,101,12850000,0,2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"63",2004,3,8,0,0,0,0,198,72,27,7,17,38,7,1,7,0,285,18,29,4,1,10,3.68181818181818,0.252631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,114,9e+05,65,1,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"64",1999,3,11,16,0,0,0,402,169,102,29,44,82,0,5,4,0,604,8,107,3,4,9,6.85074626865672,0.279801324503311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,101,4500000,23,1,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"65",2006,9,8,23,0,0,0,397,117,60,19,48,145,4,5,3,0,558,0,66,6,8,5,4.08060453400504,0.209677419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85,104,4e+05,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"66",2006,4,5,9,0,0,0,221,90,40,8,39,43,7,2,2,0,333,5,44,1,4,13,4.8868778280543,0.27027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,99,405000,20,2,2,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"67",1999,3,4,0,0,0,39,206,60,31,11,26,55,1,0,2,1,291,65,32,2,2,6,4.0631067961165,0.206185567010309,1,0,0,2,0,0,0,0,6,2,1,0,1,1,1,0,0,0,9,2,1,0,0,0,4.5,0.222222222222222,0,0,1,97,103,3e+06,72,3,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"68",2015,0,0,0,0,0,0,50,12,8,4,16,22,0,2,0,0,75,7,8,0,2,1,4.32,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,105,509600,22,2,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"69",2007,10,8,22,0,0,0,355,131,80,20,68,107,3,4,16,1,562,4,90,4,6,7,6.08450704225352,0.233096085409253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,108,2500000,6,1,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"70",2013,3,3,0,0,0,0,140,45,20,3,25,42,3,6,5,0,208,12,21,2,2,6,3.85714285714286,0.216346153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,102,513000,58,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"71",2004,12,10,30,0,0,0,565,197,102,29,63,116,3,9,16,0,831,0,121,2,4,11,4.87433628318584,0.237063778580024,1,1,0,4,1,0,0,0,33,12,12,2,8,8,2,0,1,0,54,1,12,1,2,1,9.81818181818182,0.222222222222222,0,0,2,98,105,4670000,2,2,12,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"72",2009,8,9,31,0,0,0,584,221,96,14,60,119,4,11,6,1,836,0,102,7,1,28,4.43835616438356,0.264354066985646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,62,99,5e+06,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"73",2005,3,4,0,0,0,15,199,51,18,5,20,75,1,3,2,0,268,34,19,3,1,3,2.44221105527638,0.190298507462687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,105,359000,61,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"74",2001,5,6,14,0,0,0,238,103,61,8,33,35,3,0,0,0,366,2,62,4,3,11,6.92016806722689,0.281420765027322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,105,6e+05,6,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"75",2002,3,3,0,0,0,1,221,57,30,5,28,72,2,2,2,0,304,20,33,3,1,2,3.66515837104072,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,94,845000,68,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"76",1999,9,3,0,0,0,3,263,50,23,9,23,67,1,2,2,0,336,14,24,3,6,5,2.36121673003802,0.148809523809524,1,0,0,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0.25,1,0,1,95,105,250000,65,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"77",1999,0,1,0,0,0,0,104,50,34,3,21,16,1,1,5,3,180,5,36,5,2,2,8.82692307692308,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,95,240000,56,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"78",2007,5,2,0,0,0,16,150,35,16,5,12,63,3,0,0,0,199,35,20,2,1,0,2.88,0.175879396984925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,94,3300000,48,1,2,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"79",2015,0,2,9,0,0,0,122,52,25,4,14,40,2,3,2,0,185,0,26,2,4,3,5.5327868852459,0.281081081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,118,509500,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"80",2003,0,1,1,0,0,0,9,5,5,2,3,4,2,0,0,1,17,0,5,0,0,0,15,0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,83,105,225000,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"81",1998,4,9,0,0,0,38,223,75,35,8,15,57,1,1,1,0,307,64,35,3,2,7,4.23766816143498,0.244299674267101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,102,4300000,68,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"82",2000,11,7,30,0,0,0,525,137,68,21,90,194,2,12,6,2,735,0,80,8,6,15,3.49714285714286,0.186394557823129,1,0,0,3,2,0,0,0,12,5,7,0,11,5,0,9,0,0,26,0,7,1,1,0,15.75,0.192307692307692,0,0,1,95,101,4e+05,1,3,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"83",2004,5,1,0,0,0,0,125,40,18,7,15,35,0,0,0,0,175,6,20,2,2,6,3.888,0.228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,102,3e+05,32,3,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"84",2000,7,1,0,0,0,0,200,49,31,5,38,56,6,2,5,1,287,14,35,4,2,5,4.185,0.170731707317073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,92,255000,70,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"85",2015,0,2,0,0,0,0,103,31,14,7,12,34,1,3,3,1,151,9,22,0,2,1,3.66990291262136,0.205298013245033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,101,513900,24,2,3,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"86",2013,3,8,0,0,0,1,214,47,27,7,34,74,1,1,0,0,291,12,31,2,0,5,3.40654205607477,0.161512027491409,1,0,0,3,0,0,0,0,10,3,0,0,1,4,0,1,0,0,13,0,0,0,0,0,0,0.230769230769231,0,0,2,92,95,3e+06,80,0,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"87",2003,0,2,0,0,0,2,122,39,19,7,26,34,2,2,3,0,187,11,20,2,1,4,4.20491803278689,0.20855614973262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,92,302000,31,1,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"88",2012,1,2,0,0,0,1,165,47,27,9,23,51,1,3,1,0,233,7,29,2,1,0,4.41818181818182,0.201716738197425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,95,1275000,63,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"89",2001,4,9,22,1,0,0,400,156,77,25,30,55,2,2,1,1,571,1,93,7,4,14,5.1975,0.273204903677758,1,1,1,4,1,0,0,0,38,12,4,2,4,4,0,1,1,0,54,0,4,1,0,2,2.84210526315789,0.222222222222222,0,0,1,92,107,5375000,7,2,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"90",2013,15,10,33,0,0,0,605,189,89,14,76,198,0,6,11,0,856,0,92,11,8,18,3.97190082644628,0.220794392523364,1,2,2,5,3,0,0,0,52,19,10,1,11,17,2,0,1,0,80,1,10,1,1,3,5.19230769230769,0.2375,0,0,1,97,97,535000,0,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"91",2008,2,5,8,0,0,0,143,61,32,5,13,29,2,1,0,1,215,3,37,0,1,4,6.04195804195804,0.283720930232558,1,0,0,2,0,0,0,0,19,5,1,0,3,6,0,0,0,0,25,0,1,0,0,1,1.42105263157895,0.2,0,0,1,89,105,405000,5,2,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"92",2010,0,0,0,0,0,0,37,9,0,0,3,6,0,0,0,0,45,1,1,0,1,3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,105,390000,11,1,3,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"93",2002,11,4,0,0,0,44,281,73,34,7,46,93,6,5,4,0,398,79,38,6,1,4,3.26690391459075,0.183417085427136,1,0,0,3,0,0,0,1,9,5,3,1,2,3,0,0,0,0,16,3,3,0,0,0,9,0.3125,0,0,1,103,97,4250000,84,1,3,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"94",2001,5,6,16,0,0,0,388,113,50,14,59,98,4,1,4,2,556,9,62,6,5,11,3.47938144329897,0.203237410071942,1,0,0,2,0,0,0,0,6,2,0,1,2,3,0,0,0,0,11,2,4,0,0,0,0,0.181818181818182,0,0,1,88,102,230000,22,2,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"95",2002,3,1,0,0,0,0,132,55,30,12,22,37,2,1,2,0,208,8,33,0,0,2,6.13636363636364,0.264423076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,116,550000,58,2,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"96",2001,0,1,0,0,0,0,55,16,10,2,14,13,2,0,0,0,82,4,10,0,1,2,4.90909090909091,0.195121951219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,95,208000,16,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"97",2006,1,6,9,0,0,0,131,46,35,9,28,38,2,5,8,0,211,0,39,2,2,3,7.21374045801527,0.218009478672986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,103,3650000,0,3,4,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"98",2001,10,9,28,0,0,0,484,172,81,13,69,107,4,2,11,1,712,1,98,8,4,21,4.51859504132231,0.241573033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,95,3100000,6,2,8,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"99",2015,18,9,31,2,2,0,605,180,79,23,58,191,0,10,9,0,826,0,80,4,4,18,3.52561983471074,0.217917675544794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,76,94,25857143,0,1,10,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"100",2006,6,5,15,1,1,0,270,69,36,15,33,71,1,3,2,0,365,1,40,3,1,3,3.6,0.189041095890411,1,1,0,3,3,0,0,0,41,10,4,1,11,13,2,0,1,0,62,0,5,1,0,0,2.63414634146341,0.161290322580645,0,0,1,97,97,391000,1,3,2,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"101",2015,0,1,1,0,0,0,30,9,5,0,5,13,3,0,0,0,46,1,6,1,0,0,4.5,0.195652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,92,511000,4,2,1,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"102",2009,4,5,0,0,0,2,173,41,21,11,9,45,2,3,0,0,219,20,22,3,1,3,3.27745664739884,0.187214611872146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,97,3500000,69,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"103",2005,0,1,0,0,0,0,50,16,4,2,7,22,1,1,0,0,72,5,5,1,0,0,2.16,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,113,318000,11,1,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"104",2015,5,5,0,0,0,2,213,42,15,8,22,68,1,2,1,0,276,18,18,2,1,4,1.90140845070423,0.152173913043478,1,0,1,4,0,0,0,0,9,8,4,0,0,2,0,0,0,0,16,0,5,0,0,0,12,0.5,0,0,2,86,99,525500,68,1,3,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"105",2011,4,2,0,0,0,32,182,54,16,2,16,62,8,0,1,0,246,46,16,6,1,6,2.37362637362637,0.219512195121951,1,0,0,4,0,0,0,1,13,4,1,0,0,6,0,0,0,0,15,4,1,0,0,1,2.07692307692308,0.266666666666667,0,0,1,102,103,5897691,62,3,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"106",2004,10,13,31,2,1,5,596,206,106,22,96,104,1,12,3,0,867,7,115,7,6,22,4.80201342281879,0.23760092272203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,104,4750000,7,0,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"107",2005,8,15,34,0,0,0,559,237,134,40,52,123,2,8,7,0,855,0,141,6,6,3,6.47227191413238,0.27719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,101,9833333,0,1,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"108",2009,3,6,13,0,0,0,257,95,53,8,48,65,2,3,4,0,387,3,56,2,4,12,5.56809338521401,0.245478036175711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,98,750000,10,2,11,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"109",2000,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,0,10,1,5,0,0,0,36,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,96,5e+06,1,2,9,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"110",2011,1,0,0,0,0,0,20,6,4,0,3,7,0,2,0,0,30,1,4,0,0,0,5.4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,67,95,405000,8,1,5,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"111",1998,11,14,33,0,0,0,643,228,97,24,71,158,3,15,4,1,916,0,106,10,3,23,4.07309486780715,0.248908296943231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,69,103,1450000,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"112",2009,4,0,0,0,0,0,120,29,9,2,15,20,3,0,1,0,160,10,10,4,1,5,2.025,0.18125,1,0,0,1,0,0,0,0,3,1,0,0,1,1,0,0,0,0,4,0,0,0,0,1,0,0.25,0,0,1,91,97,402000,30,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"113",1998,4,0,0,0,0,1,142,42,21,5,28,39,3,2,4,0,207,9,24,4,2,4,3.99295774647887,0.202898550724638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,100,8e+05,65,3,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"114",1999,4,4,0,0,0,0,226,71,42,15,43,63,5,5,5,1,338,13,44,5,2,9,5.01769911504425,0.210059171597633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,99,1850000,68,0,13,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"115",2012,1,0,0,0,0,0,33,17,10,2,1,5,0,0,1,0,52,2,10,0,1,0,8.18181818181818,0.326923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,99,482500,9,2,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"116",2013,4,5,0,0,0,38,191,37,18,7,29,112,0,6,3,0,258,55,18,1,0,2,2.54450261780105,0.143410852713178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,90,102,5e+06,68,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"117",2015,1,2,0,0,0,0,90,47,27,2,18,21,2,1,2,0,159,8,30,2,0,2,8.1,0.29559748427673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,98,1750000,41,0,9,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"118",2007,8,2,0,0,0,0,226,66,36,6,43,62,11,1,2,0,334,13,37,2,6,4,4.30088495575221,0.197604790419162,1,0,1,1,0,0,0,0,2,2,1,0,2,0,1,0,0,0,6,1,1,1,0,0,13.5,0.333333333333333,0,0,2,94,100,3500000,77,3,8,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"119",2011,6,0,0,0,0,2,167,47,14,2,14,53,1,2,2,0,223,11,14,1,0,4,2.26347305389222,0.210762331838565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,81,104,2e+06,55,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"120",1999,0,0,0,0,0,0,29,11,5,1,7,7,0,0,1,0,47,7,5,1,0,1,4.6551724137931,0.234042553191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,103,201500,13,2,4,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"121",2015,7,2,10,2,0,0,197,47,22,13,8,57,0,1,2,0,251,0,22,0,0,3,3.01522842639594,0.187250996015936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,106,2250000,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"122",2001,2,5,0,0,0,39,188,44,19,5,20,79,0,3,5,0,251,58,19,3,1,5,2.72872340425532,0.175298804780877,1,0,0,2,0,0,0,0,5,1,1,1,0,3,0,1,1,0,7,1,1,0,0,0,5.4,0.142857142857143,1,0,1,93,106,8e+06,64,2,6,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
