"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","throws.1","throws.2","salary.n","b1.l_W","b1.l_GS","b1.l_GM","b1.l_CG","b1.l_ER","b1.l_IPouts","b1.l_H","b1.l_HR","b1.l_BB","b1.l_SO","b1.BSR","b2.l_W","b2.l_GS","b2.l_GM","b2.l_CG","b2.l_ER","b2.l_IPouts","b2.l_H","b2.l_HR","b2.l_BB","b2.l_SO","b2.BSR"
"5017",2006,12,7,32,0,0,0,570,207,87,21,69,104,6,8,8,0,837,0,100,9,3,24,4.12105263157895,0.247311827956989,1,1,1,4,4,0,0,0,76,19,7,1,11,13,3,0,1,0,106,0,7,1,1,1,2.48684210526316,0.179245283018868,0,0,1,83,99,6250000,1.45263157894737,4.66315789473684,4.61970836445953,12010.7658554383,5.87311827956989,120.706932213416,0,3,11,31,1,0,2685125,16,32,0,0,77,583,206,24,63,114,122.427335648809,16,31,0,0,87,564,192,25,65,110,119.242265181239
"5018",2007,12,12,34,1,0,0,620,243,106,18,68,114,10,7,11,0,919,0,113,14,11,23,4.61612903225806,0.264417845484222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,83,100,8250000,1.50483870967742,4.23064516129032,4.84203134981923,10830.9294574735,5.98759521218716,129.469224908777,0,2,12,32,1,0,2773592.55555556,12,32,0,0,87,570,207,21,69,104,120.706932213416,16,32,0,0,77,583,206,24,63,114,122.427335648809
"5019",2008,10,10,31,0,0,0,533,207,98,30,67,90,7,3,4,1,780,0,110,10,4,22,4.96435272045028,0.265384615384615,1,0,1,1,1,0,0,0,9,6,5,3,2,3,1,1,0,0,16,0,5,0,0,1,15,0.375,0,0,2,90,98,12750000,1.5422138836773,5.46266416510319,5.58468938735748,9869.77181432805,5.8,142.604844223299,0,3,13,33,1,0,3605799.9375,12,34,0,1,106,620,243,18,68,114,129.469224908777,12,32,0,0,87,570,207,21,69,104,120.706932213416
"5020",2009,7,12,30,0,0,0,485,200,95,25,74,80,8,12,11,0,748,0,106,11,4,22,5.28865979381443,0.267379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,98,12750000,1.69484536082474,5.64948453608247,6.38849824618226,9264.54536062037,5.44812834224599,137.509516460905,0,3,14,34,1,0,2634656.375,10,31,0,0,98,533,207,30,67,90,142.604844223299,12,34,0,1,106,620,243,18,68,114,129.469224908777
"5021",2010,3,8,15,0,0,0,304,130,57,13,37,51,1,4,2,0,452,10,61,9,3,12,5.0625,0.287610619469027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,98,12750000,1.64802631578947,4.98618421052632,6.02319379839602,9678.42539391268,5.74513274336283,79.8659468981173,15,2,15,35,1,0,2754500,7,30,0,0,95,485,200,25,74,80,137.509516460905,10,31,0,0,98,533,207,30,67,90,142.604844223299
"5022",2012,2,3,6,0,0,0,92,34,18,4,13,7,3,0,0,0,137,0,19,3,0,3,5.28260869565217,0.248175182481752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,92,12750000,1.53260869565217,5.41739130434783,4.81125091240876,8707.29087309492,5.13722627737226,21.7406708006907,0,1,17,37,1,0,2425564.28571429,3,15,15,0,57,304,130,13,37,51,79.8659468981173,7,30,0,0,95,485,200,25,74,80,137.509516460905
"5023",2014,2,0,0,0,0,0,73,22,13,3,13,20,3,0,1,0,107,2,14,3,0,4,4.80821917808219,0.205607476635514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,101,490500,1.43835616438356,4.51506849315069,4.17643740878249,10502.212092227,6.40934579439252,14.9372916580543,35,0,3,27,0,1,3410815.78947368,0,1,0,0,7,8,9,2,0,0,9.22369459988328,2,6,0,0,17,80,32,1,17,13,17.3309866030996
"5024",2015,0,0,0,0,0,0,10,4,4,2,1,4,0,0,2,0,16,0,4,0,0,0,10.8,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,98,490500,1.5,11.3,12.473794375,4536.76190339657,6.15,5.51554068852916,1,3,4,28,0,1,6276577.61904762,2,0,35,0,13,73,22,3,13,20,14.9372916580543,0,1,0,0,7,8,9,2,0,0,9.22369459988328
"5025",2000,8,10,29,1,1,0,566,195,91,26,94,135,6,11,3,0,839,0,100,2,3,16,4.34098939929329,0.232419547079857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,103,320000,1.53180212014134,5.00742049469965,4.95668735748851,11862.9354314516,6.02932061978546,133.284140476457,3,0,4,25,1,0,678588.235294118,2,13,25,0,83,330,124,16,64,68,89.239710105292,1,5,1,0,21,79,34,3,15,19,22.2495001323414
"5026",2001,5,12,19,0,0,0,355,122,77,20,73,89,4,16,8,0,542,4,87,4,3,11,5.85633802816901,0.225092250922509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,108,320000,1.64788732394366,5.84507042253521,5.94190853334026,9220.22005704875,5.66568265682657,96.2614780792227,14,0,5,26,1,0,1216875,8,29,3,1,91,566,195,26,94,135,133.284140476457,2,13,25,0,83,330,124,16,64,68,89.239710105292
"5027",2002,0,2,1,0,0,0,63,24,21,2,17,15,2,6,0,1,100,1,21,1,1,4,9,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,62,111,320000,1.95238095238095,5.15238095238095,6.48489528571429,6166.29270951452,5.4,16.8238664020669,6,0,6,27,1,0,613522.727272727,5,19,14,0,77,355,122,20,73,89,96.2614780792227,8,29,3,1,91,566,195,26,94,135,133.284140476457
"5028",2013,3,2,0,0,0,0,288,89,31,7,22,69,1,1,1,0,387,8,33,2,5,9,2.90625,0.229974160206718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,101,935000,1.15625,3.39791666666667,2.93538488372093,17375.2903549703,6.85736434108527,41.131796276078,48,2,4,28,1,0,1550657.89473684,3,5,39,0,54,290,106,15,31,62,68.8653596296174,4,11,16,0,49,306,111,9,26,55,56.3323533413076
"5029",2014,3,2,4,0,0,0,258,100,44,5,28,47,5,0,0,2,378,11,48,1,2,11,4.6046511627907,0.264550264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,103,9e+05,1.48837209302326,3.66511627906977,4.2874950166113,11183.6651967403,6.16190476190476,48.1398418268475,46,1,5,29,1,0,3491273.26666667,3,0,48,0,31,288,89,7,22,69,41.131796276078,3,5,39,0,54,290,106,15,31,62,68.8653596296174
"5030",2015,0,0,0,0,0,0,40,18,5,1,4,13,1,0,0,0,61,3,9,0,0,1,3.375,0.295081967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,106,9e+05,1.65,2.9,5.3381643852459,15702.7514044094,7.3672131147541,9.27208227142912,10,0,6,30,1,0,2085117.39130435,3,4,46,0,44,258,100,5,28,47,48.1398418268475,3,0,48,0,31,288,89,7,22,69,41.131796276078
"5031",2000,2,6,0,0,0,1,228,71,27,7,20,64,5,0,1,0,318,21,29,6,3,3,3.19736842105263,0.223270440251572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,103,2533333,1.19736842105263,3.34473684210526,3.04981688182721,16106.0191291557,7.21132075471698,36.4224260697905,64,2,14,35,0,1,3373141,4,0,63,0,18,194,54,8,21,51,32.804739758545,5,0,81,0,36,271,92,13,31,63,59.008897535744
"5032",2001,2,6,0,0,0,2,161,51,27,12,8,42,2,1,0,0,214,18,27,1,1,2,4.52795031055901,0.238317757009346,1,0,0,7,0,0,0,0,14,3,1,1,1,4,0,1,0,0,18,2,1,1,0,0,1.92857142857143,0.166666666666667,0,0,1,92,107,2833333,1.09937888198758,4.87701863354037,3.58460418674174,11814.784173819,7.41869158878505,37.3681398520108,64,2,15,36,0,1,3284635.375,2,0,64,0,27,228,71,7,20,64,36.4224260697905,4,0,63,0,18,194,54,8,21,51,32.804739758545
"5033",2002,0,2,0,0,0,0,99,38,23,9,5,23,1,0,0,0,143,5,23,0,2,1,6.27272727272727,0.265734265734266,1,0,0,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,4,0,4,1,0,0,27,0.5,0,0,1,98,111,2833333,1.3030303030303,5.71515151515151,4.90766048951049,8847.28953973823,6.99440559440559,29.9416261845982,34,3,16,37,0,1,3835416.625,2,0,64,0,27,161,51,12,8,42,37.3681398520108,2,0,64,0,27,228,71,7,20,64,36.4224260697905
"5034",2009,0,0,0,0,0,0,10,4,3,1,2,3,0,0,1,0,17,1,3,0,0,0,8.1,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,70,97,391100,1.8,8,8.99100382352941,5987.29121944854,5.4,3.96290486296946,4,3,6,30,0,1,3993693.31578947,0,0,21,0,17,57,27,2,7,13,15.7535895645688,2,0,40,0,17,101,38,5,19,18,27.3300298253305
"5035",2012,0,3,0,0,0,0,151,49,31,8,14,52,1,0,0,0,212,11,32,2,1,1,5.54304635761589,0.231132075471698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,92,4200000,1.25165562913907,3.97483443708609,3.77353023709859,8298.18253614025,7.60754716981132,31.8944371410293,51,3,2,37,0,1,4081514.70588235,4,0,61,0,26,204,58,7,25,52,33.3667493390599,10,12,41,0,49,366,116,13,43,114,66.5415406223397
"5036",2013,0,0,0,0,0,0,9,3,2,1,2,3,0,0,0,0,14,2,2,0,1,0,6,0.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,105,4200000,1.66666666666667,7.53333333333333,6.84775,8749.46938512196,6.25714285714286,3.46467291677578,3,2,3,38,0,1,4283676.47058824,0,0,51,0,31,151,49,8,14,52,31.8944371410293,4,0,61,0,26,204,58,7,25,52,33.3667493390599
"5037",2006,3,0,1,0,0,0,163,45,23,5,31,37,4,2,3,1,229,8,24,1,5,3,3.80981595092025,0.196506550218341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,100,327000,1.39877300613497,4.69079754601227,3.97023211080451,13123.1976974914,5.76681222707424,28.2506626542913,43,1,4,29,0,1,3193358.82352941,0,0,2,0,4,14,6,2,3,2,7.17522731742742,0,3,2,0,10,57,23,2,8,9,13.6469354208858
"5038",2007,2,4,0,0,0,0,187,49,24,1,28,54,7,1,6,0,267,11,26,2,3,4,3.46524064171123,0.183520599250936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,99,640000,1.23529411764706,2.97540106951872,2.68480677762423,14283.8559723777,6.61348314606742,19.4932864220579,48,1,5,30,0,1,2782623.52941176,3,1,43,0,23,163,45,5,31,37,28.2506626542913,0,0,2,0,4,14,6,2,3,2,7.17522731742742
"5039",2008,1,2,0,0,0,0,169,52,18,4,22,47,3,0,1,0,240,15,19,1,2,3,2.87573964497041,0.216666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,86,97,1015000,1.31360946745562,3.51952662721893,3.38683284023669,16864.2036014467,6.75,26.6668256169678,51,1,6,31,0,1,3557645.5,2,0,48,0,24,187,49,1,28,54,19.4932864220579,3,1,43,0,23,163,45,5,31,37,28.2506626542913
"5040",2009,7,9,25,0,0,0,482,169,95,20,72,120,2,2,6,0,717,3,99,1,7,10,5.32157676348548,0.235704323570432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,99,2e+06,1.5,4.74356846473029,4.84679940320145,9301.19031176273,6.13640167364017,107.974304579799,12,0,7,32,0,1,2336278.94736842,1,0,51,0,18,169,52,4,22,47,26.6668256169678,2,0,48,0,24,187,49,1,28,54,19.4932864220579
"5041",2010,2,6,5,0,0,0,232,84,55,20,38,53,3,1,4,0,356,5,60,1,5,7,6.40086206896552,0.235955056179775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,100,750000,1.57758620689655,6.70431034482759,6.21684726850058,7810.97411197035,5.87191011235955,75.944609417611,29,0,8,33,0,1,1550478.94736842,7,25,12,0,95,482,169,20,72,120,107.974304579799,1,0,51,0,18,169,52,4,22,47,26.6668256169678
"5042",2011,0,2,0,0,0,0,40,22,14,4,7,10,1,0,2,0,73,8,15,1,1,0,9.45,0.301369863013699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,94,750000,2.175,7.4,10.5689755821918,4973.24336932102,5.72876712328767,19.5479007239977,19,3,9,34,0,1,3144166.66666667,2,5,29,0,55,232,84,20,38,53,75.944609417611,7,25,12,0,95,482,169,20,72,120,107.974304579799
"5043",2000,3,3,0,0,0,3,257,86,25,3,23,46,8,3,1,0,351,23,30,2,4,16,2.62645914396887,0.245014245014245,1,0,0,3,0,0,0,0,6,3,0,0,1,1,1,0,0,0,12,0,1,1,1,0,0,0.25,0,0,1,91,95,350000,1.27237354085603,3.14163424124514,3.13893849146962,18084.0884688045,6.42564102564103,34.9739325872686,72,0,2,30,1,0,1605625,0,0,10,0,7,35,8,3,4,8,8.00730893974693,1,0,15,0,10,43,13,2,4,8,8.03224004164921
"5044",2001,2,4,0,0,0,3,224,68,25,3,29,44,9,0,3,0,310,15,27,3,3,12,3.01339285714286,0.219354838709677,1,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,0,0,6,1,2,0,0,0,18,0.5,0,0,2,102,97,7e+05,1.29910714285714,3.46785714285714,3.17900813652074,16093.8387978776,6.21290322580645,30.3143563231967,70,1,3,31,1,0,1235044.46666667,3,0,72,0,25,257,86,3,23,46,34.9739325872686,0,0,10,0,7,35,8,3,4,8,8.00730893974693
"5045",2002,1,2,0,0,0,0,121,56,23,2,13,14,5,3,2,0,188,14,26,3,2,7,5.13223140495868,0.297872340425532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,97,6e+05,1.71074380165289,3.89421487603306,5.59476833567786,9449.50744634703,5.65531914893617,27.2493614827659,40,1,4,32,1,0,1657440.5,2,0,70,0,25,224,68,3,29,44,30.3143563231967,3,0,72,0,25,257,86,3,23,46,34.9739325872686
"5046",2003,0,4,0,0,0,1,134,58,28,5,25,26,7,2,1,0,214,9,30,2,1,7,5.64179104477612,0.271028037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,104,6e+05,1.85820895522388,4.76716417910448,6.37136343283582,9216.37228655023,5.79252336448598,37.5886534554087,44,0,5,33,1,0,1282235.29411765,1,0,40,0,23,121,56,2,13,14,27.2493614827659,2,0,70,0,25,224,68,3,29,44,30.3143563231967
"5047",2008,0,1,0,0,0,0,53,22,16,6,8,13,0,3,1,0,84,3,16,1,0,1,8.15094339622642,0.261904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,84,101,392500,1.69811320754717,7.67169811320755,7.76322425876011,6195.22614002087,5.97142857142857,21.8021713724361,25,0,2,25,0,1,1184527.77777778,6,0,67,0,21,142,42,4,29,49,26.1074478673127,2,0,49,0,13,123,33,4,26,46,22.0622135208863
"5048",2010,0,0,0,0,0,0,36,12,10,4,7,7,1,1,1,0,57,1,11,0,1,0,7.5,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,104,392500,1.58333333333333,8.11666666666667,6.57042105263158,6932.91288421092,5.4,13.4234696889204,27,0,4,27,0,1,2414718.76470588,0,0,25,0,16,53,22,6,8,13,21.8021713724361,6,0,67,0,21,142,42,4,29,49,26.1074478673127
"5049",2000,8,12,30,2,0,0,587,208,109,35,47,150,1,1,8,0,829,0,113,4,3,15,5.01362862010221,0.250904704463209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,98,6500000,1.30323679727428,4.82010221465077,4.51921277323513,9772.76784327996,6.78962605548854,138.701452172173,0,2,11,36,1,0,1829595.21428571,6,23,0,1,73,408,151,12,33,73,76.1994176038691,19,34,1,2,118,657,244,30,62,136,147.310504371175
"5050",2001,9,14,29,0,0,0,505,186,84,24,40,149,6,3,7,0,729,0,93,12,3,8,4.49108910891089,0.255144032921811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,95,6500000,1.34257425742574,4.01386138613861,4.38445138980565,10575.8577412755,7.17777777777778,111.326154810353,0,2,12,37,1,0,2021401.94117647,8,30,0,2,109,587,208,35,47,150,138.701452172173,6,23,0,1,73,408,151,12,33,73,76.1994176038691
"5051",2007,3,1,0,0,0,0,150,44,30,4,29,51,2,2,1,0,222,16,31,2,3,2,5.4,0.198198198198198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,101,400500,1.46,3.88,3.91588,9351.28473965416,6.64324324324324,26.3852162745436,63,3,2,29,0,1,2484315.89473684,0,0,24,0,18,58,31,4,7,15,22.3996481261166,2,0,24,0,4,68,15,0,13,19,5.70544015362638
"5052",2008,3,2,0,0,0,0,144,57,26,5,24,39,2,5,2,0,227,7,27,3,3,3,4.875,0.251101321585903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,103,835000,1.6875,4.42916666666667,5.56363122246696,10563.4619389604,6.19295154185022,35.1239956396503,67,2,3,30,0,1,1982796.66666667,3,0,63,0,30,150,44,4,29,51,26.3852162745436,0,0,24,0,18,58,31,4,7,15,22.3996481261166
"5053",2009,1,1,0,0,0,0,88,38,16,3,20,19,2,1,2,0,143,8,18,1,0,2,4.90909090909091,0.265734265734266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,100,835000,1.97727272727273,5.27954545454545,7.28938533057851,10184.5675382372,5.31608391608392,25.4485243000695,24,3,4,31,0,1,3355930.73684211,3,0,67,0,26,144,57,5,24,39,35.1239956396503,3,0,63,0,30,150,44,4,29,51,26.3852162745436
"5054",2010,1,0,0,0,0,0,59,23,14,3,11,17,0,2,0,0,94,3,14,0,0,0,6.40677966101695,0.24468085106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,101,835000,1.72881355932203,5.13220338983051,5.92509231878832,7881.7971377085,6.16595744680851,16.597441691931,20,0,5,32,0,1,1426605.26315789,1,0,24,0,16,88,38,3,20,19,25.4485243000695,3,0,67,0,26,144,57,5,24,39,35.1239956396503
"5055",2000,11,5,12,1,0,1,360,124,59,11,53,62,9,2,7,1,530,8,68,3,4,10,4.425,0.233962264150943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,82,125,2275000,1.475,4.63333333333333,4.48963741509434,14123.4372641194,5.64905660377359,71.1390933210813,39,3,7,27,1,0,1614750,2,0,47,0,36,164,65,7,25,33,41.8550054300693,5,0,60,0,36,256,96,5,36,52,48.8425268964579
"5056",2001,10,9,28,0,0,0,484,172,81,13,69,107,4,2,11,1,712,1,98,8,4,21,4.51859504132231,0.241573033707865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,95,3100000,1.49380165289256,4.33429752066116,4.70053974428916,10511.4795826745,5.92247191011236,94.3166088789177,6,2,8,28,1,0,2021401.94117647,11,12,39,1,59,360,124,11,53,62,71.1390933210813,2,0,47,0,36,164,65,7,25,33,41.8550054300693
"5057",2002,10,12,27,0,0,0,461,188,92,9,74,67,7,7,15,2,714,1,100,13,2,23,5.3882863340564,0.263305322128852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,98,750000,1.70498915401302,4.69023861171367,5.75427720747735,9093.24885854704,5.14789915966387,100.259303337369,2,0,9,29,1,0,1146785.71428571,10,28,6,0,81,484,172,13,69,107,94.3166088789177,11,12,39,1,59,360,124,11,53,62,71.1390933210813
