"","yearID","l_W","l_L","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","GP","n_award","Rank","W","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR","l_GM","attendance.f","career","years_old","teamID.1","teamID.2","teamID.3","teamID.4","teamID.5","teamID.6","teamID.7","teamID.8","teamID.9","teamID.10","teamID.11","teamID.12","teamID.13","teamID.14","teamID.15","teamID.16","teamID.17","teamID.18","teamID.19","teamID.20","teamID.21","teamID.22","teamID.23","teamID.24","teamID.25","teamID.26","teamID.27","teamID.28","teamID.29","teamID.30","teamID.31","teamID.32","teamID.33","throws.1","throws.2","stint.1","stint.2","stint.3","stint.4"
"1322",2005,21,5,33,7,4,0,725,204,76,18,51,213,0,5,3,0,953,0,82,7,7,22,2.83034482758621,0.214060860440714,1,2,0,3,3,0,0,0,63,17,5,2,7,12,0,0,1,0,85,0,6,3,0,4,2.14285714285714,0.2,1,2,1,100,100,5e+06,1.0551724137931,3.07586206896552,2.48553812381952,17664.6207301961,7.40209863588667,92.93817889398,0,3,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"6935",2007,0,0,0,0,0,0,13,4,2,1,1,2,0,0,0,0,17,3,2,2,1,1,4.15384615384615,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,100,390000,1.15384615384615,5.96923076923077,4.00364140271493,12036.307090644,6.10588235294118,3.14418760998952,4,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"7506",2007,7,14,26,0,0,0,450,174,96,26,58,126,3,7,8,0,675,1,103,3,2,13,5.76,0.257777777777778,1,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,94,100,420000,1.54666666666667,5.03333333333333,5.6938368,8680.02915190671,6.52,121.85260424639,2,3,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"876",2007,4,3,8,0,0,0,172,55,29,7,27,42,0,0,2,0,248,2,30,4,4,8,4.55232558139535,0.221774193548387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,73,95,650000,1.43023255813953,4.83953488372093,4.47906894223556,10433.5945814919,6.02903225806452,35.6262729043912,22,1,8,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"9380",2007,18,13,34,1,0,0,649,187,95,23,101,177,4,3,14,0,925,0,100,6,3,19,3.95223420647149,0.202162162162162,1,0,0,1,1,0,0,0,18,4,1,1,1,8,0,0,0,0,22,0,1,0,0,1,1.5,0.181818181818182,0,0,1,85,104,1.6e+07,1.33127889060092,4.48505392912173,3.88450963927872,13156.3171399207,6.25621621621622,115.797468474854,0,3,6,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4137",1998,2,6,11,0,0,0,164,67,41,7,26,25,0,2,4,0,249,1,41,3,2,3,6.75,0.269076305220884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,79,97,3350000,1.70121951219512,5.59634146341463,6.41380260064649,7184.74946333824,5.15903614457831,43.4886593530518,1,3,7,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"330",2014,2,4,0,0,0,10,164,43,24,6,36,63,3,5,2,0,243,28,26,3,4,3,3.95121951219512,0.176954732510288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,97,2600000,1.44512195121951,4.24268292682927,3.95575823170732,12273.9469998695,6.78271604938272,30.6292177263168,62,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3488",2013,4,8,23,0,0,0,392,132,63,20,37,99,4,1,5,0,556,1,75,3,4,10,4.33928571428571,0.237410071942446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,74,95,500625,1.29336734693878,4.5469387755102,4.12994697548084,10945.8382431155,6.71654676258993,84.235676049251,1,1,1,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1865",2008,9,14,31,0,0,0,522,178,93,29,68,158,1,6,14,1,769,0,101,9,5,11,4.81034482758621,0.23146944083225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,103,418000,1.41379310344828,4.94712643678161,4.94916840052016,10705.443954269,6.60156046814044,124.99979749472,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1027",2007,6,5,8,0,0,0,281,105,44,8,20,61,4,3,2,1,396,6,47,5,5,11,4.22775800711744,0.265151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,108,399000,1.33451957295374,3.58434163701068,3.96689106680686,12771.9527128274,6.7030303030303,51.5660901111313,33,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2169",2003,6,4,0,0,0,4,261,53,24,9,31,97,2,2,3,0,346,13,25,2,1,5,2.48275862068966,0.153179190751445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,87,102,2800000,0.96551724137931,3.4183908045977,2.01789653179191,20540.420985072,7.65433526011561,31.9651109513296,76,2,4,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3847",2008,0,0,0,0,0,0,35,11,6,4,5,6,0,0,1,0,50,2,6,0,0,2,4.62857142857143,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,96,1150000,1.37142857142857,8.17142857142857,6.10694877142857,10369.7414934779,5.4,12.0755262099934,5,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"834",2008,0,1,0,0,0,0,48,30,18,2,12,14,0,2,0,0,90,4,18,0,0,0,10.125,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,102,415000,2.625,5.325,11.2825825,5036.7315825464,5.66666666666667,21.7196725834636,10,3,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"4202",2015,7,13,27,0,0,0,427,172,100,33,45,80,2,4,7,0,629,0,102,5,2,13,6.3231850117096,0.273449920508744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,118,5500000,1.52459016393443,6.14379391100703,6.21202812687326,9330.17490875672,5.97233704292528,132.536756443773,0,2,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8507",2009,2,1,0,0,0,0,148,57,31,5,28,38,2,5,0,0,225,20,33,1,1,7,5.65540540540541,0.253333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,102,409500,1.72297297297297,4.55810810810811,5.67312351351351,9017.37428488145,6.04,36.0811346393387,48,2,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3683",2010,1,0,0,0,0,0,12,5,0,0,1,3,0,0,0,0,18,0,0,0,0,0,0,0.277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,105,445000,1.5,2.45,4.0485625,15032.1902189941,6.73333333333333,1.87013880922336,6,3,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"8623",2007,18,6,32,1,1,0,605,181,82,20,67,183,3,17,19,2,866,0,88,3,1,10,3.65950413223141,0.209006928406467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,88,101,1130000,1.2297520661157,3.90909090909091,3.53356597360334,13798.8469938799,6.78568129330254,99.9677309071983,0,3,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"6512",1999,5,4,11,0,0,0,213,98,52,17,27,46,0,2,4,1,343,2,59,4,4,6,6.59154929577465,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,101,550000,1.76056338028169,6.32676056338028,7.4660245123804,7660.86019056283,5.92478134110787,77.019278994656,8,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"8823",2008,8,2,15,1,0,0,285,90,43,4,35,54,1,0,3,0,402,0,44,0,3,12,4.07368421052632,0.223880597014925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,102,5e+06,1.31578947368421,3.77894736842105,3.39214428908091,12518.6206484801,5.90746268656716,40.1876846022185,0,3,3,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2612",2001,0,0,0,0,0,0,40,10,3,0,3,17,1,0,1,0,53,4,3,0,1,0,2.025,0.188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,103,203000,0.975,1.325,1.73109009433962,25430.5565197196,8.56981132075472,2.79952136215622,11,0,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7693",2007,0,0,0,0,0,0,1,0,2,0,2,0,0,0,1,1,4,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,90,108,230000,6,30.2,33.46,999.939358299652,-3.6,0.360655737704918,3,1,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1396",2001,0,0,0,0,0,0,9,3,2,1,0,0,0,0,0,0,12,1,2,0,1,0,6,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,101,250000,1,7.53333333333333,3.785425,8416.15626568874,5.4,2.60867254756085,2,2,4,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3946",2002,2,4,7,0,0,0,105,36,17,5,10,24,1,2,1,0,146,0,19,0,1,4,4.37142857142857,0.246575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,66,91,3e+06,1.31428571428571,4.54285714285714,4.24328089041096,10407.8655430863,6.55068493150685,22.2640613660189,0,1,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2236",2007,3,3,0,0,0,0,49,18,9,3,8,13,3,0,0,0,75,2,9,1,2,0,4.95918367346939,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,94,1200000,1.59183673469388,4.91428571428571,5.2153587755102,9476.7915315395,6.68,13.6943720177672,17,1,6,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5333",2009,3,5,4,0,0,0,203,65,32,5,30,72,2,3,2,1,294,10,34,6,2,5,4.25615763546798,0.22108843537415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86,98,407500,1.40394088669951,3.36256157635468,3.89921589423947,11512.0333298688,7.11428571428571,34.9545912522601,33,1,0,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"7755",2003,0,1,0,0,0,1,183,62,21,1,14,40,6,0,4,0,253,14,24,3,0,9,3.09836065573771,0.245059288537549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71,111,360000,1.24590163934426,2.69180327868852,3.09826760837167,17911.6121562088,6.72806324110672,22.3961271829581,62,1,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"3833",2011,0,1,0,0,0,0,33,9,5,1,4,10,0,0,0,0,46,1,5,1,0,0,4.09090909090909,0.195652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,97,481000,1.18181818181818,3.65454545454545,2.84724347826087,11854.8366145081,6.96521739130435,4.93095512082854,12,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"6918",2007,0,2,0,0,0,0,71,37,20,3,9,11,1,4,0,0,115,6,22,2,1,3,7.6056338028169,0.321739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88,97,1350000,1.94366197183099,4.93239436619718,7.52270478873239,6376.46514871269,5.71304347826087,23.00050346927,26,2,6,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"2648",2004,5,3,0,0,0,32,249,63,20,8,15,79,5,3,6,0,333,61,22,2,4,0,2.16867469879518,0.189189189189189,1,1,0,11,0,0,0,3,42,7,1,1,8,19,2,0,1,0,59,8,1,0,0,0,0.642857142857143,0.11864406779661,0,0,2,98,105,7500000,0.939759036144578,3.12771084337349,2.14441843047867,24206.8652988374,7.67027027027027,31.130885428716,72,2,7,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9423",2009,10,13,33,1,0,0,576,179,86,21,81,154,8,2,8,2,818,0,89,11,1,19,4.03125,0.218826405867971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,102,18500000,1.35416666666667,4.28333333333333,3.99502888905868,12650.3956026747,6.47090464547677,108.292524903982,0,2,9,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2813",2001,6,1,0,0,0,1,201,55,29,6,25,51,1,2,4,1,284,5,32,3,1,3,3.8955223880597,0.193661971830986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,82,101,2200000,1.19402985074627,4.0955223880597,3.08612864200126,12962.8153977275,6.37183098591549,30.1480924880311,62,2,11,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8263",2008,2,2,1,0,0,0,136,27,20,4,24,45,0,5,1,0,186,15,23,0,3,2,3.97058823529412,0.145161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,102,437000,1.125,4.01617647058824,2.43326017552182,12843.6655354933,6.69032258064516,17.1724725660629,28,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"342",2013,2,1,0,0,0,0,99,38,12,2,13,22,2,1,0,0,143,7,12,1,0,7,3.27272727272727,0.265734265734266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,105,1e+06,1.54545454545455,3.65454545454545,4.64279758423395,16040.6938727236,6.32307692307692,19.2117583505897,39,1,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"180",2000,11,7,32,2,0,0,640,226,96,38,39,104,7,1,3,4,876,0,101,6,6,25,4.05,0.257990867579909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,103,4125000,1.2421875,5.0328125,4.14921574914383,12715.2782598598,6.34520547945205,145.833824939001,1,2,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"447",2012,5,6,10,0,0,0,178,60,41,9,43,38,1,1,8,2,277,2,42,2,3,7,6.21910112359551,0.216606498194946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,106,1862500,1.73595505617978,6.41910112359551,6.5519607481848,8521.61509141726,4.88014440433213,47.8022235440119,7,3,3,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"3550",2010,3,4,0,0,0,7,225,54,18,3,29,77,4,2,4,0,307,23,20,3,1,7,2.16,0.175895765472313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,104,1400000,1.10666666666667,2.82666666666667,2.29261777850163,24072.6141812879,7.27622149837134,23.2438828120646,68,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"7630",2005,3,4,0,0,0,1,171,54,21,2,25,43,5,2,4,0,250,15,23,1,0,7,3.31578947368421,0.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,102,2750000,1.3859649122807,3.41052631578947,3.56246496842105,15380.019653847,6.312,24.5493659091561,80,1,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"419",2011,1,4,0,0,0,0,107,38,18,7,14,34,0,2,1,1,159,9,21,1,1,2,4.54205607476636,0.238993710691824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,100,485000,1.45794392523365,5.10654205607477,5.15503785046729,11007.5628948624,6.83396226415094,28.6499209572222,23,1,3,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1757",1999,2,0,0,0,0,0,190,61,26,4,18,39,2,1,5,0,275,7,34,1,3,5,3.69473684210526,0.221818181818182,1,0,0,6,0,0,0,0,23,5,0,0,4,8,1,0,0,0,32,1,0,0,0,1,0,0.15625,0,0,2,94,103,2e+06,1.24736842105263,3.78421052631579,3.33211154449761,13937.9011694617,6.18545454545455,28.2384563562328,60,2,8,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"4425",2012,2,0,0,0,0,2,50,9,6,0,3,25,0,0,3,0,68,5,6,1,0,0,3.24,0.132352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,76,92,491300,0.72,1.28,1.03767139705882,14196.6699017852,8.75294117647059,1.98551237456854,26,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"4369",2008,5,3,3,0,0,1,240,60,19,4,21,96,2,1,3,1,323,10,21,4,1,3,2.1375,0.185758513931889,1,0,0,3,0,0,0,0,9,2,1,0,0,3,0,0,0,0,10,2,1,0,0,1,3,0.2,0,0,1,84,97,437000,1.0125,2.275,2.04706482972136,22688.682515805,8.14922600619195,24.7759462029102,39,3,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"7637",1999,4,7,17,0,0,0,339,128,67,20,49,94,5,0,5,0,511,2,75,3,8,7,5.33628318584071,0.250489236790607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,101,2e+05,1.56637168141593,5.13805309734513,5.66006551097103,9462.9418708739,6.45675146771037,92.8413517848817,13,0,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"3027",2012,0,0,0,0,0,0,107,31,12,2,16,39,0,2,0,1,151,13,14,3,1,3,3.02803738317757,0.205298013245033,1,0,0,1,0,0,0,0,3,1,1,1,0,1,0,0,0,0,4,0,1,0,0,0,9,0.25,0,0,1,98,101,2250000,1.31775700934579,3.08785046728972,3.24704319799468,16676.4577857166,7.22781456953642,15.45153801509,47,1,9,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"6289",2010,1,1,0,0,0,0,18,4,2,2,5,4,0,0,0,0,26,1,2,0,0,1,3,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,67,101,6e+05,1.5,8.7,5.75067884615385,16832.3125313775,4.93846153846154,6.0597422991181,9,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"761",2000,10,6,17,0,0,0,470,185,85,20,35,74,0,2,2,0,671,8,89,1,7,20,4.88297872340426,0.275707898658718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,95,4500000,1.40425531914894,4.62340425531915,4.68984367409709,9727.0789429367,6.06169895678092,105.063032424132,30,2,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"4725",2014,2,3,0,0,0,0,75,31,19,6,11,32,1,3,1,0,116,8,20,2,2,3,6.84,0.267241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,116,5500000,1.68,5.08,6.83887284482759,8479.01795049413,7.57241379310345,25.5142096617471,35,2,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1284",2014,3,4,12,0,0,0,292,101,47,10,34,84,3,8,4,1,429,4,51,3,5,4,4.3458904109589,0.235431235431235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,71,101,5e+06,1.38698630136986,3.88835616438356,4.13896314182393,11619.468697783,6.77062937062937,56.9645979668652,28,2,11,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6777",2007,0,0,0,0,0,0,19,7,2,0,3,1,0,0,0,0,29,3,2,1,0,1,2.84210526315789,0.241379310344828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,94,332500,1.57894736842105,4.30526315789474,4.0945108892922,16536.0342029924,4.57241379310345,2.90610672202393,7,1,4,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"6182",2012,5,1,0,0,0,0,237,76,40,9,34,81,7,8,1,0,339,6,42,3,1,10,4.55696202531646,0.224188790560472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,121,491000,1.39240506329114,3.69367088607595,4.01164013106307,13275.5837860922,7.27610619469027,46.8180474190339,53,2,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"1200",2005,2,1,0,0,0,0,92,24,5,1,11,29,1,1,0,1,124,6,7,0,0,4,1.46739130434783,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,93,96,330800,1.14130434782609,2.71086956521739,2.32684328979663,32709.127453713,7.23870967741936,9.7688012023824,15,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"5321",2005,1,4,0,0,0,0,130,39,15,2,17,34,2,0,5,0,184,13,17,3,2,4,3.11538461538462,0.21195652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,94,1100000,1.29230769230769,3.61538461538462,3.54697558737458,15085.5048869404,6.31304347826087,17.9046568392092,52,0,10,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
