"","l_W","l_L","l_GS","l_CG","l_SHO","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_WP","l_HBP","l_BFP","l_R","l_SH","l_SF","l_GIDP","round","po_L","po_GS","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_BFP","po_R","GP","salary","kwERA","BSR","l_GM","attendance.f","career","b1.WHIP","b1.FIP","b1.kwERA","b1.BSR","b1.round","b1.l_GM","b2.WHIP","b2.kwERA","b2.BSR","b2.round"
"4491",5,3,0,0,0,186,46,15,6,14,70,0,4,247,16,2,2,3,1,0,0,11,6,3,1,1,4,17,3,0,450000,8.02348178137652,23.6084780558876,68,3,2,1.20588235294118,2.22941176470588,7.83356643356643,11.959670758039,0,45,0.705882352941177,7.52307692307692,8.56755965907322,0
"4492",3,1,0,0,0,144,29,8,2,5,70,0,0,175,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1575000,9.92571428571429,9.382705526715,65,3,3,0.967741935483871,2.9741935483871,8.02348178137652,23.6084780558876,1,68,1.20588235294118,7.83356643356643,11.959670758039,0
"4493",4,2,0,0,0,166,37,11,5,10,63,2,3,215,11,2,0,2,1,0,0,32,4,1,0,1,9,37,1,0,3500000,8.24651162790698,17.9053721598423,69,3,4,0.708333333333333,1.075,9.92571428571429,9.382705526715,0,65,0.967741935483871,8.02348178137652,23.6084780558876,1
"4494",5,8,0,0,0,181,53,17,5,12,58,1,1,250,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000,7.704,24.9317142875208,65,3,5,0.849397590361446,2.74819277108434,8.24651162790698,17.9053721598423,1,69,0.708333333333333,9.92571428571429,9.382705526715,0
"4495",6,4,0,0,0,174,43,24,9,12,59,2,4,230,24,2,0,3,1,1,0,21,6,1,1,0,7,27,1,0,6e+06,7.74782608695652,27.8869256347267,64,3,6,1.07734806629834,2.85193370165746,7.704,24.9317142875208,0,65,0.849397590361446,8.24651162790698,17.9053721598423,1
"4496",0,5,0,0,0,172,51,19,3,10,71,4,1,230,20,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,8.63478260869565,20.3529278156898,70,3,7,0.948275862068966,3.90689655172414,7.74782608695652,27.8869256347267,1,64,1.07734806629834,7.704,24.9317142875208,0
"4497",6,4,0,0,0,210,55,13,4,15,69,5,3,281,19,3,1,2,1,0,0,15,5,2,1,1,4,21,2,0,4200000,7.66334519572954,22.8259211656856,72,2,2,1.05789473684211,2.33157894736842,7.65882352941177,19.1284294190542,0,64,1.40853658536585,6.44132231404959,32.1125762497095,0
"4498",0,0,0,0,0,16,7,6,1,7,4,0,0,29,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,212000,4.57241379310345,7.13854878967346,4,0,2,1.63636363636364,5.70197628458498,6.05284974093264,73.9400316764661,0,34,1.375,5.92427184466019,34.2537060988956,0
"4499",2,2,5,0,0,83,29,18,4,9,15,0,4,122,18,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3250000,5.59672131147541,18.40106025531,0,0,4,1.29326923076923,4.44038461538462,6.2843537414966,116.157576146381,0,0,1.35687022900763,6.5889035667107,113.969855085615,0
"4500",0,3,3,0,0,87,41,24,7,14,15,7,0,138,24,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,278000,5.57391304347826,33.5637012471685,7,2,4,1.55142857142857,5.67714285714286,5.7609022556391,95.4043212884456,0,3,1.43877551020408,6.00969976905312,79.0823301208443,0
"4501",2,6,0,0,0,211,57,25,2,42,87,1,4,308,25,2,4,8,1,0,0,11,7,2,0,3,5,21,2,0,535000,7.19220779220779,27.438081136432,72,3,2,1.10176991150442,2.05840707964602,8.56398713826367,26.8964327352681,1,74,0.926470588235294,7.69213483146067,7.50504490073515,1
"4502",2,4,0,0,0,206,62,16,3,25,83,7,1,287,16,1,0,4,1,0,0,6,2,0,0,3,4,11,0,0,5600000,7.90871080139373,27.568000575971,68,3,3,1.40758293838863,2.84454976303318,7.19220779220779,27.438081136432,1,72,1.10176991150442,8.56398713826367,26.8964327352681,1
"4503",3,6,12,0,0,235,103,54,9,30,51,6,7,365,65,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,566500,5.92602739726027,61.7072138510049,15,2,2,1.31550802139037,3.23208556149733,7.01797752808989,29.9056247019944,0,65,1.2,6.53207547169811,24.3228122142711,0
"4504",0,2,0,0,0,182,59,26,7,20,53,1,3,259,28,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1250000,6.88262548262548,34.3877604821991,54,2,3,1.69787234042553,4.73191489361702,5.92602739726027,61.7072138510049,0,15,1.31550802139037,7.01797752808989,29.9056247019944,0
"4505",2,11,13,0,0,220,96,53,7,37,46,2,5,342,56,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,500500,5.64561403508772,58.0625484391477,5,0,2,1.27777777777778,3.22777777777778,6.39310344827586,13.5697274066598,0,3,1.5,6.25207100591716,24.0703920834893,0
"4506",3,8,16,0,0,375,100,44,8,44,119,7,7,504,51,3,5,17,0,0,0,0,0,0,0,0,0,0,0,0,1980000,7.11428571428571,48.0597014925373,19,1,3,1.81363636363636,4.78181818181818,5.64561403508772,58.0625484391477,0,5,1.27777777777778,6.39310344827586,13.5697274066598,0
"4507",13,14,31,2,1,587,165,61,13,72,195,12,9,811,75,10,4,21,0,0,0,0,0,0,0,0,0,0,0,0,5250000,7.11639950678175,81.3319468377998,0,1,4,1.152,3.256,7.11428571428571,48.0597014925373,0,19,1.81363636363636,5.64561403508772,58.0625484391477,0
"4508",10,12,33,1,0,588,172,71,9,84,212,14,8,823,78,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,9625000,7.19343863912515,80.7050593604768,0,2,5,1.21124361158433,3.28177172061329,7.11639950678175,81.3319468377998,0,0,1.152,7.11428571428571,48.0597014925373,0
"4509",5,4,15,0,0,289,87,40,9,27,52,2,4,401,43,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,440000,6.0284289276808,45.3734424180865,0,1,2,1.36901408450704,4.5943661971831,6.0403162055336,68.2633993206478,0,35,1.39655172413793,7.25714285714286,22.5666955031497,0
"4510",1,10,20,0,0,328,141,82,25,44,49,7,7,510,94,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,725000,5.4,110.774784445445,7,1,3,1.18339100346021,4.30034602076125,6.0284289276808,45.3734424180865,0,0,1.36901408450704,6.0403162055336,68.2633993206478,0
"4511",0,0,0,0,0,22,7,4,0,4,9,1,0,33,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,7.58181818181818,2.90462172505152,6,1,7,1.69207317073171,6.62073170731707,5.4,110.774784445445,0,7,1.18339100346021,6.0284289276808,45.3734424180865,0
"4512",11,9,31,0,0,552,205,81,23,62,71,1,2,799,92,19,9,22,1,0,0,13,3,0,0,1,1,16,0,0,4866667,5.580225281602,123.080627939313,1,3,7,1.48375451263538,5.04657039711191,5.98208955223881,138.423292598416,0,0,1.33214920071048,6.01042183622829,120.958146771512,0
"4513",14,12,34,0,0,586,213,96,25,66,83,1,4,840,105,11,6,28,0,0,0,0,0,0,0,0,0,0,0,0,4866667,5.64285714285714,129.188971630028,0,3,8,1.45108695652174,5.01521739130435,5.580225281602,123.080627939313,1,1,1.48375451263538,5.98208955223881,138.423292598416,0
"4514",14,8,33,0,0,611,204,73,22,54,76,3,1,846,83,6,6,26,1,1,4,72,32,14,5,5,9,107,15,0,5866667,5.79716312056738,111.292200733224,0,3,9,1.42832764505119,5.02764505119454,5.64285714285714,129.188971630028,0,0,1.45108695652174,5.580225281602,123.080627939313,1
"4515",10,5,27,0,0,441,170,74,14,47,41,0,1,632,77,9,2,24,1,0,1,15,3,2,1,2,2,20,2,0,6133333,5.30506329113924,92.321597179966,0,3,10,1.26677577741408,4.56497545008183,5.79716312056738,111.292200733224,1,0,1.42832764505119,5.64285714285714,129.188971630028,0
"4516",9,12,33,0,0,571,225,100,21,66,56,1,1,840,108,9,4,25,0,0,0,0,0,0,0,0,0,0,0,0,7133333,5.31428571428571,130.070281353229,0,3,11,1.47619047619048,4.81904761904762,5.30506329113924,92.321597179966,1,0,1.26677577741408,5.79716312056738,111.292200733224,1
"4517",2,7,18,0,0,322,131,71,12,47,25,3,1,489,78,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,7133333,4.90920245398773,79.8790639444224,2,3,12,1.52889667250438,5.0231173380035,5.31428571428571,130.070281353229,0,0,1.47619047619048,5.30506329113924,92.321597179966,1
"4518",0,0,0,0,0,9,2,2,0,2,1,0,0,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,4.4,0.828082046944386,3,2,2,1.125,5.35625,6.2,6.59479522685858,0,12,1.49006622516556,6.0457399103139,33.7591208571571,0
"4519",1,2,1,0,0,82,29,19,0,16,25,1,0,120,21,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,483000,6.4,12.8120573067502,30,3,2,1.5,2.98571428571429,6.98333333333333,14.4162366207951,0,41,1.26923076923077,6.97894736842105,4.28462406561114,0
"4520",0,0,0,0,0,11,1,0,0,3,5,1,1,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,483000,7,0.450124245651402,6,3,3,1.64634146341463,3.01707317073171,6.4,12.8120573067502,0,30,1.5,6.98333333333333,14.4162366207951,0
"4521",3,1,0,0,0,268,93,51,8,46,53,3,10,392,52,2,7,20,0,0,0,0,0,0,0,0,0,0,0,0,416310,5.4,55.2548064848048,46,1,3,1.44827586206897,4.16551724137931,5.78095238095238,16.2906671716529,0,16,1.13793103448276,5.4,2.35351388858772,0
"4522",0,0,0,0,0,14,12,8,2,5,2,0,0,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416310,4.23870967741936,12.9510040063424,4,1,4,1.55597014925373,4.95746268656716,5.4,55.2548064848048,0,46,1.44827586206897,5.78095238095238,16.2906671716529,0
"4523",1,1,0,0,0,29,14,6,1,7,8,1,0,49,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,475000,5.64489795918367,9.57893186809488,11,0,5,3.64285714285714,11.1285714285714,4.23870967741936,12.9510040063424,0,4,1.55597014925373,5.4,55.2548064848048,0
"4524",0,0,0,0,0,43,16,9,5,6,7,1,2,66,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,475000,5.21818181818182,16.5193394918183,9,0,6,2.17241379310345,5.06206896551724,5.64489795918367,9.57893186809488,0,11,3.64285714285714,4.23870967741936,12.9510040063424,0
"4525",5,12,26,0,0,430,161,105,30,48,123,7,11,635,111,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,575000,6.60944881889764,120.598410888579,2,0,2,1.67032967032967,5.79340659340659,6.07764705882353,88.4248596795236,0,0,1.3559718969555,5.98631921824104,83.917824525437,0
"4526",5,10,15,2,0,270,83,56,11,25,67,6,10,382,60,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,575000,6.40523560209424,48.1585599574516,0,0,3,1.45813953488372,5.43953488372093,6.60944881889764,120.598410888579,0,2,1.67032967032967,6.07764705882353,88.4248596795236,0
"4527",1,1,1,0,0,30,13,7,4,1,7,0,0,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575000,7,12.2513702240741,3,2,4,1.2,4.46666666666667,6.40523560209424,48.1585599574516,0,0,1.45813953488372,6.60944881889764,120.598410888579,0
"4528",10,16,34,4,1,632,227,110,30,76,140,6,5,913,118,14,5,27,0,0,0,0,0,0,0,0,0,0,0,0,4250000,6.18860898138007,145.557485016577,0,1,5,1.44692737430168,3.93184357541899,7.05095541401274,124.184751693956,0,0,1.25874125874126,7.03092269326683,99.6889692585895,1
"4529",1,12,19,1,0,370,171,88,11,45,93,3,4,573,93,5,2,11,0,0,0,0,0,0,0,0,0,0,0,0,4250000,6.38429319371728,95.2789922969059,13,0,6,1.43829113924051,4.86139240506329,6.18860898138007,145.557485016577,0,0,1.44692737430168,7.05095541401274,124.184751693956,0
"4530",6,2,16,0,0,389,127,50,10,33,90,1,4,545,54,8,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2e+06,6.58899082568807,61.1593869527994,16,3,7,1.75135135135135,3.97027027027027,6.38429319371728,95.2789922969059,0,13,1.43829113924051,6.18860898138007,145.557485016577,0
"4531",9,8,19,1,1,436,175,73,14,53,111,1,1,655,79,13,9,14,0,0,0,0,0,0,0,0,0,0,0,0,2750000,6.59083969465649,98.0975441852112,27,3,8,1.23393316195373,3.64730077120823,6.58899082568807,61.1593869527994,0,16,1.75135135135135,6.38429319371728,95.2789922969059,0
"4532",3,8,9,0,0,199,86,55,21,33,59,0,1,311,57,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2750000,6.44180064308682,82.357816852348,16,3,9,1.56880733944954,3.8743119266055,6.59083969465649,98.0975441852112,0,27,1.23393316195373,6.58899082568807,61.1593869527994,0
"4533",5,5,9,0,0,251,94,48,10,25,55,2,0,367,50,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,750000,6.60980926430518,54.3360045936473,26,2,11,1.79396984924623,6.98391959798995,6.44180064308682,82.357816852348,0,16,1.56880733944954,6.59083969465649,98.0975441852112,0
"4534",2,0,0,0,0,56,35,14,3,3,13,0,0,92,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,750000,6.83478260869565,21.5294094619194,11,2,12,1.42231075697211,4.08446215139442,6.60980926430518,54.3360045936473,0,26,1.79396984924623,6.44180064308682,82.357816852348,0
"4535",6,10,22,2,1,395,170,78,19,41,86,2,3,594,88,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,512500,6.34949494949495,105.898936153456,2,2,3,1.65789473684211,3.91052631578947,6.22758620689655,8.69639398564165,0,4,1.35678391959799,5.91063829787234,39.8459576223351,0
"4536",7,1,0,0,0,208,67,25,5,23,55,1,1,292,28,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1075000,6.96164383561644,33.2819216967461,77,2,2,1.33004926108374,4.76650246305419,6.67397260273973,49.2502057633759,0,59,1.3469387755102,6.87945205479452,40.4878900576744,0
"4537",1,6,0,0,0,158,46,21,7,18,37,1,1,214,21,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1775000,6.74579439252336,29.0089928937273,74,2,3,1.29807692307692,3.28653846153846,6.96164383561644,33.2819216967461,0,77,1.33004926108374,6.67397260273973,49.2502057633759,0
"4538",0,2,1,0,0,173,45,19,3,20,42,1,1,238,20,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1775000,6.61008403361345,20.2265727505007,65,2,4,1.21518987341772,4.26329113924051,6.74579439252336,29.0089928937273,0,74,1.29807692307692,6.96164383561644,33.2819216967461,0
"4539",0,2,0,0,0,102,42,20,3,9,20,0,0,148,24,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1500000,6.45405405405405,21.7581827814163,49,2,5,1.1271676300578,3.35606936416185,6.61008403361345,20.2265727505007,0,65,1.21518987341772,6.74579439252336,29.0089928937273,0
"4540",2,4,0,0,0,159,47,25,6,30,54,0,2,237,31,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3e+05,6.71645569620253,31.4981351217574,61,3,2,1.5703125,5.5203125,6.0839378238342,31.0850535510648,0,42,1.27868852459016,7.88780487804878,5.20610863169377,0
"4541",2,1,0,0,0,173,51,30,7,33,56,4,4,252,31,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,762500,6.4952380952381,35.2675876293261,67,2,3,1.45283018867925,4.2188679245283,6.71645569620253,31.4981351217574,0,61,1.5703125,6.0839378238342,31.0850535510648,0
"4542",4,1,0,0,0,151,42,19,1,27,63,2,3,219,19,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1275000,7.20821917808219,18.5568539272325,76,2,4,1.45664739884393,4.55260115606936,6.4952380952381,35.2675876293261,0,67,1.45283018867925,6.71645569620253,31.4981351217574,0
"4543",4,6,0,0,0,261,64,22,4,35,122,0,1,361,24,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2600000,8.5578947368421,28.9509390971707,76,2,5,1.37086092715232,2.74304635761589,7.20821917808219,18.5568539272325,0,76,1.45664739884393,6.4952380952381,35.2675876293261,0
"4544",1,4,0,0,0,211,54,19,4,26,100,5,2,290,20,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4e+06,8.46206896551724,25.3265553792231,69,2,6,1.13793103448276,1.92413793103448,8.5578947368421,28.9509390971707,0,76,1.37086092715232,7.20821917808219,18.5568539272325,0
"4545",2,2,0,0,0,217,42,11,3,20,86,4,0,270,12,1,1,8,0,0,0,0,0,0,0,0,0,0,0,1,7e+06,8.37777777777778,16.2388360288527,65,1,7,1.13744075829384,2.20473933649289,8.46206896551724,25.3265553792231,0,69,1.13793103448276,8.5578947368421,28.9509390971707,0
"4546",0,2,0,0,0,13,7,6,1,4,3,0,0,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,4.92,6.43257443082312,5,1,8,0.857142857142857,2.14930875576037,8.37777777777778,16.2388360288527,0,65,1.13744075829384,8.46206896551724,25.3265553792231,0
"4547",2,4,0,0,0,174,46,19,4,28,58,2,4,249,21,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,6.79759036144578,24.8549293307644,60,1,9,2.53846153846154,7.58461538461539,4.92,6.43257443082312,0,5,0.857142857142857,8.37777777777778,16.2388360288527,0
"4548",1,1,0,0,0,62,22,15,5,17,13,1,1,95,15,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,5.02105263157895,22.1484434365268,25,0,10,1.27586206896552,3.59655172413793,6.79759036144578,24.8549293307644,0,60,2.53846153846154,4.92,6.43257443082312,0
"4549",0,0,0,0,0,4,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382200,5.4,0.0267639902676399,1,0,2,1.8,5.04285714285714,5.29090909090909,17.9844131462232,0,17,1.93333333333333,6.95844155844156,25.0340155971361,0
"4550",2,6,0,0,0,186,50,23,3,26,61,6,4,256,27,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,504000,6.9,23.3834370512207,71,0,2,1.6020942408377,4.64502617801047,6.3616724738676,46.4998652353481,0,2,1.32065217391304,6.73333333333333,33.1098427977776,0
"4551",1,3,0,0,0,140,46,22,7,17,33,3,0,196,22,0,0,8,1,0,0,6,3,1,0,1,3,10,1,0,1100000,6.50204081632653,30.5260453320232,70,3,3,1.2258064516129,3.26451612903226,6.9,23.3834370512207,0,71,1.6020942408377,6.3616724738676,46.4998652353481,0
"4552",0,0,0,0,0,92,27,11,2,10,29,0,4,129,13,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1375000,7.07441860465116,12.8741769198931,38,3,4,1.35,4.7,6.50204081632653,30.5260453320232,1,70,1.2258064516129,6.9,23.3834370512207,0
"4553",0,3,0,0,0,138,42,14,1,19,46,2,3,196,19,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2400000,7.0530612244898,17.4097242203935,73,0,5,1.20652173913043,3.23260869565217,7.07441860465116,12.8741769198931,0,38,1.35,6.50204081632653,30.5260453320232,1
"4554",2,4,0,0,0,105,40,22,3,14,41,2,3,158,29,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2950000,7.52658227848101,22.0510804504413,72,0,6,1.32608695652174,2.72173913043478,7.0530612244898,17.4097242203935,0,73,1.20652173913043,7.07441860465116,12.8741769198931,0
"4555",1,5,3,0,0,128,54,34,8,19,27,1,3,201,36,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1200000,5.75820895522388,39.7386353917818,31,1,5,1.66483516483516,5.68901098901099,5.37810218978102,101.975769064207,0,19,1.40292275574113,5.32961876832845,84.597049680535,0
"4556",1,0,1,0,0,79,37,16,2,4,12,0,0,118,17,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1200000,6.31525423728814,17.727477086906,7,0,6,1.7109375,5.8484375,5.75820895522388,39.7386353917818,0,31,1.66483516483516,5.37810218978102,101.975769064207,0
"4557",13,9,30,2,1,593,190,79,19,66,141,4,6,832,85,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,2700000,6.43846153846154,103.694577739605,0,0,2,1.36190476190476,4.07619047619048,6.23501683501684,107.694866061697,0,0,1.35304990757856,6.50091743119266,95.8741665197192,1
"4558",11,10,30,1,1,564,176,86,20,72,139,1,7,787,90,3,6,16,0,0,0,0,0,0,0,0,0,0,0,1,5250000,6.36060991105464,102.883761032121,0,0,3,1.29510961214165,4.07015177065767,6.43846153846154,103.694577739605,0,0,1.36190476190476,6.23501683501684,107.694866061697,0
"4559",15,10,31,1,0,590,185,88,19,62,161,7,7,823,92,6,3,19,0,0,0,0,0,0,0,0,0,0,0,0,7e+06,6.75601458080194,99.9615397312733,0,1,4,1.31914893617021,4.31702127659574,6.36060991105464,102.883761032121,0,0,1.29510961214165,6.43846153846154,103.694577739605,0
"4560",12,11,28,6,2,578,182,69,17,44,172,3,7,802,83,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,8750000,7.25536159600998,89.8050441706646,0,1,5,1.25593220338983,3.85593220338983,6.75601458080194,99.9615397312733,0,0,1.31914893617021,6.36060991105464,102.883761032121,0
"4561",19,7,34,4,1,723,238,86,20,37,209,1,8,975,94,6,6,23,1,2,3,46,21,15,3,13,14,77,15,1,1.1e+07,7.43076923076923,109.462212501508,0,1,6,1.17301038062284,3.30899653979239,7.25536159600998,89.8050441706646,0,0,1.25593220338983,6.75601458080194,99.9615397312733,0
"4562",17,10,35,10,5,759,223,76,19,59,251,2,7,1023,85,9,6,20,0,0,0,0,0,0,0,0,0,0,0,0,15285714,7.58181818181818,103.918249122938,0,1,7,1.14107883817427,3.09211618257261,7.43076923076923,109.462212501508,1,0,1.17301038062284,7.25536159600998,89.8050441706646,0
"4563",19,8,34,2,1,690,197,86,18,67,197,5,9,938,96,4,9,22,1,1,5,109,28,8,4,9,32,144,9,0,24285714,7.03752665245203,97.0197856158402,0,3,8,1.11462450592885,2.96284584980237,7.58181818181818,103.918249122938,0,0,1.14107883817427,7.43076923076923,109.462212501508,1
"4564",21,7,34,2,0,713,209,84,20,74,197,8,7,970,92,5,8,27,1,0,3,48,22,10,3,7,15,75,11,0,24285714,6.90927835051546,107.15163727396,0,3,9,1.14782608695652,3.40434782608696,7.03752665245203,97.0197856158402,1,0,1.11462450592885,7.58181818181818,103.918249122938,0
"4565",19,8,33,3,1,712,230,79,17,61,230,2,7,985,87,8,7,24,1,0,2,26,10,6,1,8,11,41,6,0,2.3e+07,7.42233502538071,108.354441759514,0,3,10,1.19074333800842,3.58288920056101,6.90927835051546,107.15163727396,1,0,1.14782608695652,7.03752665245203,97.0197856158402,1
"4566",15,6,28,2,0,600,184,75,22,44,197,4,8,833,89,4,3,12,1,1,3,64,23,8,2,5,19,92,9,0,24285714,7.51764705882353,98.3252081318706,0,3,11,1.22612359550562,3.00196629213483,7.42233502538071,108.354441759514,1,0,1.19074333800842,6.90927835051546,107.15163727396,1
"4567",14,13,32,2,0,633,224,112,28,65,175,7,4,908,122,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,2.3e+07,6.86696035242291,135.704558416564,0,3,12,1.14,3.41,7.51764705882353,98.3252081318706,1,0,1.22612359550562,7.42233502538071,108.354441759514,1
"4568",3,4,8,0,0,138,58,27,10,10,48,2,4,209,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3e+07,7.35215311004785,41.0895360553373,0,3,13,1.3696682464455,4.17630331753555,6.86696035242291,135.704558416564,0,0,1.14,7.51764705882353,98.3252081318706,1
"4569",6,10,29,1,0,502,188,88,28,50,137,5,6,726,92,5,6,20,0,0,0,0,0,0,0,0,0,0,0,0,2.5e+07,6.78842975206612,124.492036685173,0,3,14,1.47826086956522,4.85217391304348,7.35215311004785,41.0895360553373,0,0,1.3696682464455,6.86696035242291,135.704558416564,0
"4570",1,2,3,0,0,45,19,10,3,0,10,0,1,64,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+06,7.0875,11.5874013699818,0,2,17,1.11764705882353,3.36806722689076,7.1,56.0577094074472,1,0,1.2,6.49241379310345,98.6109072426627,1
"4571",4,4,0,0,0,141,40,13,1,16,60,1,2,197,14,0,2,2,1,0,0,0,3,2,0,0,0,3,2,0,1500000,8.14111675126903,15.2981531464519,45,3,2,0.715025906735751,2.53160621761658,8.57948717948718,15.6380670886429,0,63,0.906382978723404,8.76633663366337,18.4912300770741,1
"4572",3,3,0,0,0,167,50,15,6,25,52,1,5,240,16,1,4,3,1,0,0,3,2,0,0,0,0,3,0,0,3200000,6.6,30.6727045596502,56,3,3,1.19148936170213,1.88085106382979,8.14111675126903,15.2981531464519,1,45,0.715025906735751,8.57948717948718,15.6380670886429,0
"4573",2,3,0,0,0,162,41,17,4,17,69,2,0,221,20,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1750000,8.33212669683258,20.1300324980773,56,2,4,1.34730538922156,4.24191616766467,6.6,30.6727045596502,1,56,1.19148936170213,8.14111675126903,15.2981531464519,1
"4574",4,2,0,0,0,80,21,6,2,9,23,2,1,108,6,1,0,4,1,0,0,21,4,0,0,0,5,25,0,0,1750000,7.06666666666667,10.5290068469288,30,3,5,1.07407407407407,2.44074074074074,8.33212669683258,20.1300324980773,0,56,1.34730538922156,6.6,30.6727045596502,1
"4575",0,0,0,0,0,36,17,9,4,5,11,1,1,60,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750000,6.6,15.8378371835453,16,1,6,1.125,3.35,7.06666666666667,10.5290068469288,1,30,1.07407407407407,8.33212669683258,20.1300324980773,0
"4576",0,3,0,0,0,84,27,14,3,6,22,2,1,118,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,870000,7.0271186440678,14.2110015935785,27,3,3,1.41477272727273,3.43863636363636,7.134375,31.7581119404283,1,65,0.946666666666667,7.63728813559322,26.6109392154906,1
"4577",5,0,0,0,0,176,50,22,5,14,61,1,1,239,22,4,1,2,1,1,0,4,1,1,1,0,1,5,1,0,1370000,7.91046025104603,24.4488330341113,57,3,4,1.17857142857143,3.66428571428571,7.0271186440678,14.2110015935785,0,27,1.41477272727273,7.134375,31.7581119404283,1
"4578",5,2,0,0,0,191,61,30,8,12,74,3,3,269,34,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2400000,8.2550185873606,33.7765647889295,72,3,5,1.09090909090909,2.79090909090909,7.91046025104603,24.4488330341113,1,57,1.17857142857143,7.0271186440678,14.2110015935785,0
"4579",0,0,0,0,0,19,5,5,0,4,8,1,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382000,7.17777777777778,2.09481505411081,5,0,2,1.45871559633028,6.08990825688073,5.68571428571429,28.3527255192563,0,34,1.6,6.65,7.15641132495896,0
"4580",14,10,30,0,0,555,156,71,23,53,195,3,7,757,79,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,536200,7.5558784676354,92.571658449377,0,0,2,1.38181818181818,3.48181818181818,7.57721518987342,68.1357433926083,0,0,1.13461538461538,8.2436018957346,27.1424150592461,1
"4581",17,8,29,1,0,576,167,65,19,51,192,6,6,772,66,1,3,20,0,0,0,0,0,0,0,0,0,0,0,1,850000,7.57616580310881,88.247770750417,1,1,2,1.11267605633803,3.17183098591549,7.60833333333333,28.2442804080144,0,58,1.07142857142857,8.26956521739131,8.63186481593241,0
"4582",11,14,30,4,1,643,184,73,23,46,226,8,14,866,81,2,4,17,0,0,0,0,0,0,0,0,0,0,0,1,3500000,7.72794457274827,97.1853370195673,0,0,3,1.13541666666667,3.29895833333333,7.57616580310881,88.247770750417,0,1,1.11267605633803,7.60833333333333,28.2442804080144,0
