"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"7193",1999,1,30,1,2,3,46,0,0,0,0,153,49,24,3,26,44,1,4,4,1,227,14,28,4,2,4,4.23529411764706,0.215859030837004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1,1,1996,0,0,2,3,161,78,1638023,101,660000,1.47058823529412,3.94509803921569,4.24876623477585,11353.6842415381,6.19295154185022,25.9069132729375
"7194",2000,1,30,1,4,2,52,0,0,0,0,181,54,34,4,43,37,3,3,6,0,277,8,34,3,7,6,5.07182320441989,0.194945848375451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1,1,1996,0,0,2,5,162,69,1748908,100,750000,1.60773480662983,5.12265193370166,4.75647081995333,9387.17483855061,5.0101083032491,33.216682661272
"7195",2001,1,30,1,0,1,14,0,0,0,0,52,22,13,2,8,11,1,2,1,0,80,6,13,2,0,4,6.75,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1,1,1996,0,0,2,6,162,62,2464870,105,5e+05,1.73076923076923,4.81538461538462,6.26859206730769,7406.01418201673,5.85,13.7136503725666
"7196",1999,1,6,1,2,1,50,0,0,0,0,202,69,33,4,35,53,2,7,5,0,303,15,35,5,4,2,4.41089108910891,0.227722772277228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1991,0,0,2,1,162,97,2706017,98,375000,1.54455445544554,4.09108910891089,4.63887446083717,10577.8828821936,5.99405940594059,36.9693562965072
"7197",2000,2,23,1,1,1,29,0,0,0,1,127,51,34,6,31,20,3,4,4,0,203,6,36,3,2,5,7.22834645669291,0.251231527093596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1969,1,1,1991,0,0,2,6,162,65,2789511,98,6e+05,1.93700787401575,6.36535433070866,7.50478668399209,6454.84961550282,4.69064039408867,38.6389544410694
"7198",2002,1,30,1,2,5,9,9,0,0,0,130,38,24,9,24,33,2,2,4,2,195,0,26,2,1,2,4.98461538461538,0.194871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2001,0,0,2,4,161,72,1784988,103,234000,1.43076923076923,6.17692307692308,4.99277878106509,9837.9493945639,5.83076923076923,33.5813287306933
"7199",2005,1,30,1,10,11,25,25,1,1,0,416,137,68,20,58,88,5,3,8,0,600,0,74,7,2,18,4.41346153846154,0.228333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2001,0,0,2,6,162,67,1817245,100,330000,1.40625,5.12548076923077,4.62330330588942,10787.4716376714,5.94,92.0006983686824
"7200",2006,2,13,1,5,4,14,13,0,0,0,207,93,50,14,20,32,1,2,6,1,320,1,52,6,3,5,6.52173913043478,0.290625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2001,0,0,2,3,162,80,2134607,104,1400000,1.63768115942029,5.99710144927536,6.81666044157609,7592.22253859315,5.6625,65.5146818642281
"7201",2007,1,17,1,0,1,2,1,0,0,0,13,12,11,2,5,2,1,1,0,0,29,1,11,0,1,1,22.8461538461538,0.413793103448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1,2,2001,0,0,3,2,162,88,3853955,97,1250000,3.92307692307692,11.0461538461538,24.4348023872679,2021.42508301366,4.57241379310345,13.2927145870518
"7202",2003,1,28,1,14,6,27,27,2,2,0,482,148,59,13,58,142,0,7,3,1,668,0,61,3,1,16,3.30497925311203,0.221556886227545,1,0,1,7,2,0,0,0,38,15,12,1,10,10,0,1,0,0,63,0,12,1,2,0,8.52631578947368,0.238095238095238,1982,1,2,2003,0,1,3,2,162,91,1303215,98,234426,1.28215767634855,3.62323651452282,3.49254122900465,14117.4530226692,6.85508982035928,77.4835128545632
"7203",2004,1,28,1,10,11,32,32,2,0,0,591,210,88,20,61,139,8,2,8,0,848,0,99,8,2,15,4.02030456852792,0.247641509433962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,3,3,162,83,1723105,95,353500,1.3756345177665,4.03756345177665,4.21351687757399,11250.288588997,6.50377358490566,115.23736337787
"7204",2005,1,28,1,22,10,34,34,7,5,0,709,213,69,11,55,170,3,2,8,1,960,0,79,14,5,23,2.62764456981664,0.221875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,1,0,3,3,162,83,1852608,94,378500,1.13399153737659,3.12806770098731,2.7068618106488,17031.7881702791,6.775,86.7651496066423
"7205",2006,1,28,1,12,12,34,34,4,1,0,670,234,96,21,83,160,6,6,19,1,975,0,106,11,6,32,3.86865671641791,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,3,4,162,78,1164134,96,4350000,1.41940298507463,4.27910447761194,4.52879622686567,11814.3559570267,6.18769230769231,129.871384845013
"7206",2007,1,28,1,10,15,35,35,0,0,0,616,241,118,29,87,146,4,9,14,1,942,0,131,15,7,18,5.17207792207792,0.25583864118896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,3,5,162,71,1370511,98,6450000,1.5974025974026,5.03116883116883,5.71543513317892,9021.11106012885,6.02420382165605,158.141857422258
"7207",2008,1,15,2,0,2,8,7,0,0,0,72,18,25,4,35,18,1,5,1,1,122,0,25,0,0,4,9.375,0.147540983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,2,5,162,74,3202645,103,7e+06,2.20833333333333,8.24166666666667,7.65242069672131,5230.76201655581,3.72786885245902,22.4490063537749
"7208",2009,1,15,2,1,4,7,7,0,0,0,101,37,28,4,28,17,0,1,1,0,160,0,28,2,3,6,7.48514851485149,0.23125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,2,2,163,86,2567165,102,1e+07,1.93069306930693,6.31881188118812,6.86566347153465,6487.81956659322,4.5,28.0147949619669
"7209",2010,2,15,2,2,3,15,13,0,0,0,197,72,41,6,56,47,0,8,5,2,316,0,41,2,4,11,5.61928934010152,0.227848101265823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,2,2003,0,0,2,3,162,81,2461237,101,1.2e+07,1.9492385786802,5.74314720812183,6.8951206660027,8557.34402901202,4.86835443037975,51.1135354710801
"7210",2004,1,1,1,10,7,22,22,0,0,0,388,123,61,14,44,80,1,2,17,1,559,0,69,4,9,9,4.24484536082474,0.220035778175313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2003,0,0,1,2,162,91,3256854,101,308000,1.29123711340206,4.76185567010309,4.13990478394777,11328.1375396125,5.82933810375671,70.4492326333368
"7211",2005,2,1,1,6,10,22,20,0,0,0,368,119,58,14,49,70,1,2,10,0,532,0,62,11,8,11,4.2554347826087,0.223684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2003,0,0,1,3,162,75,3181023,101,336000,1.3695652173913,4.96086956521739,4.3398671875,11299.9480754186,5.67067669172932,72.0027933436664
"7212",2006,1,23,1,0,2,5,2,0,0,0,37,15,10,2,11,5,1,0,1,0,61,1,12,0,3,2,7.2972972972973,0.245901639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2003,0,0,2,6,162,66,3123215,103,380000,2.10810810810811,7.17297297297297,8.41937755870624,6720.07620182518,4.21967213114754,12.7050849721211
"7213",2007,1,33,1,0,5,6,6,0,0,0,90,34,24,6,18,15,0,2,0,1,140,0,26,1,1,4,7.2,0.242857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2003,0,0,3,4,162,73,1943812,95,5e+05,1.73333333333333,6.6,6.42819828571429,6281.88702938919,5.14285714285714,28.0850070729143
"7214",2012,1,26,2,6,8,32,15,1,1,1,413,139,70,17,35,98,1,1,5,0,572,7,73,0,4,15,4.57627118644068,0.243006993006993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1,1,2003,0,0,1,3,162,89,3061770,92,820000,1.26392251815981,4.23147699757869,3.91276723573037,9571.39166190161,6.63776223776224,79.4165742426939
"7215",2000,1,9,1,0,0,11,0,0,0,0,27,7,7,2,13,7,0,0,1,0,46,1,7,0,0,0,7,0.152173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1,2,2000,0,0,2,3,163,73,1573621,98,2e+05,2.22222222222222,9.2,8.819125,6665.41276381506,3.57391304347826,9.72238940860887
"7216",1998,1,30,1,4,2,37,1,0,0,0,153,39,11,1,16,59,4,3,0,0,204,9,12,1,2,0,1.94117647058824,0.191176470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,0,0,2,6,163,69,1560950,103,350000,1.07843137254902,1.84705882352941,1.94849956747405,25262.2029208661,8.16470588235294,13.9765480006749
"7217",1999,1,30,1,3,4,58,0,0,0,23,175,63,33,9,37,76,7,4,1,0,269,50,36,2,1,4,5.09142857142857,0.234200743494424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,0,0,2,3,161,78,1638023,101,650000,1.71428571428571,4.19428571428571,5.7956797259692,9444.53828767285,7.40743494423792,47.84357047126
"7218",2000,1,30,1,3,4,72,0,0,0,24,216,56,28,8,40,71,3,1,4,0,307,63,34,2,4,8,3.5,0.182410423452769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,0,0,2,5,162,69,1748908,100,1e+06,1.33333333333333,4.38055555555556,3.71742671009772,13602.8831914593,6.57263843648209,37.8390644312744
"7219",2001,2,30,1,6,4,65,0,0,0,22,192,60,27,9,35,59,3,2,0,0,285,48,28,3,1,3,3.796875,0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,0,0,2,6,162,62,2464870,105,1200000,1.484375,4.684375,4.45208359375,13166.2474346964,6.53684210526316,43.054154786008
"7220",2002,1,30,1,2,6,59,0,0,0,46,184,54,20,6,21,43,3,2,1,0,258,59,24,4,0,3,2.93478260869565,0.209302325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,1,0,2,4,161,72,1784988,103,2e+06,1.22282608695652,3.99891304347826,3.14068897876643,16709.3786639978,6.51627906976744,29.8898122843615
"7221",2003,2,30,1,1,7,68,0,0,0,28,189,66,43,5,41,39,6,2,4,0,299,47,44,6,2,6,6.14285714285714,0.220735785953177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,1,1992,0,0,2,4,162,75,1636751,102,3500000,1.6984126984127,4.85079365079365,5.15567532250358,7905.48955708298,5.4,40.8798821087517
"7222",2010,1,2,2,0,1,27,0,0,0,0,75,37,15,2,21,22,6,0,3,0,132,2,17,0,1,4,5.4,0.28030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,2,2004,0,0,2,2,162,88,2194378,105,415000,2.32,4.64,8.80514977272727,9257.51772752091,5.76363636363636,25.2435823294747
"7223",1999,1,13,1,12,7,62,0,0,0,19,280,54,25,8,43,107,6,13,1,0,366,40,29,5,2,11,2.41071428571429,0.147540983606557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,1,2,2,163,96,2061222,103,2e+05,1.03928571428571,3.24285714285714,2.05139389344262,20341.8522866059,7.66229508196721,32.4761457668007
"7224",2000,1,13,1,5,8,48,10,0,0,6,336,92,41,7,75,136,7,21,3,1,495,13,45,4,2,9,3.29464285714286,0.185858585858586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,2,163,85,2577371,102,3e+05,1.49107142857143,3.48571428571429,3.84511810064935,14739.7745671357,6.97575757575758,54.5179507415763
"7225",2001,1,13,1,0,0,2,0,0,0,0,2,1,0,0,2,0,0,1,1,0,6,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,5,162,66,1879757,105,4e+05,4.5,16.7,24.61255,14246.11244027,-0.6,1.17340477350219
"7226",2002,1,13,1,3,4,63,0,0,0,8,222,46,24,5,36,84,5,8,2,1,299,23,27,5,2,4,2.91891891891892,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,3,162,78,1855787,105,4e+05,1.10810810810811,3.14594594594595,2.24433255898039,17126.4077959137,7.44682274247492,25.2251881477302
"7227",2003,2,13,1,5,4,66,0,0,0,21,188,54,29,7,34,74,6,12,1,0,276,40,30,2,1,4,4.16489361702128,0.195652173913043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,5,162,69,2355259,96,1600000,1.40425531914894,3.67872340425532,3.77735988956984,10974.0348076386,7.35652173913043,35.6698616054716
"7228",2004,1,3,2,0,1,28,0,0,0,1,86,11,4,0,18,28,1,4,3,0,120,5,6,0,3,1,1.25581395348837,0.0916666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,3,2,162,98,2837294,105,3175000,1.01162790697674,3.33953488372093,1.40630744186047,39807.32622834,6.2,3.98314823136676
"7229",2005,1,23,1,0,0,17,0,0,0,0,43,15,9,3,6,23,0,4,2,1,65,4,9,2,0,1,5.65116279069767,0.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,4,162,79,3099992,104,5e+05,1.46511627906977,4.38604651162791,5.78628672629696,8761.82418570869,8.16923076923077,11.8706972380226
"7230",2006,2,23,1,2,4,42,0,0,0,0,118,41,25,4,22,42,1,8,1,1,176,10,26,0,2,4,5.72033898305085,0.232954545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,2,6,162,66,3123215,103,2e+06,1.60169491525424,4.06440677966102,5.08854560862866,8572.63774935536,6.76363636363636,25.9558788674361
"7231",2007,1,12,2,1,0,16,0,0,0,0,43,12,7,1,8,16,0,1,0,0,61,2,8,0,2,0,4.3953488372093,0.19672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,1,1,1999,0,0,3,4,162,69,2164822,102,9e+05,1.3953488372093,3.54883720930233,3.62462943194815,11048.5640143964,6.97377049180328,6.82801725876043
"7232",1999,1,4,2,0,0,13,0,0,0,0,29,11,5,1,7,7,0,0,1,0,47,7,5,1,0,1,4.6551724137931,0.234042553191489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1,1,1995,0,0,1,3,162,79,2916346,103,201500,1.86206896551724,5.57931034482759,6.6699878943507,10534.1735055638,5.14468085106383,7.5740819253633
"7233",2001,1,5,2,1,0,15,0,0,0,0,46,22,8,1,9,13,2,0,2,0,82,6,9,0,3,0,4.69565217391304,0.268292682926829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1,1,1995,0,0,3,1,161,95,3264907,100,320000,2.02173913043478,4.11304347826087,7.01207090402969,10139.1860825229,5.98536585365854,12.9114575656835
"7234",2005,1,12,2,5,5,72,0,0,0,1,229,72,28,5,26,38,4,4,3,1,321,12,34,2,4,14,3.30131004366812,0.224299065420561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1,1,1995,0,0,3,4,162,74,2624740,99,347500,1.28384279475983,4.03842794759825,3.39591584091744,14277.3594830358,5.88598130841121,34.9357820445467
"7235",2006,1,12,2,2,4,62,0,0,0,1,171,76,30,8,19,24,3,6,2,0,260,5,36,3,1,13,4.73684210526316,0.292307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,1,1,1995,0,0,3,4,162,70,2153139,100,775000,1.66666666666667,5.12982456140351,6.18558028340081,10051.0192470227,5.67692307692308,47.391004814825
"7236",1998,1,11,2,10,9,32,32,1,1,0,629,196,104,36,81,151,3,2,2,1,894,0,112,5,6,10,4.46422893481717,0.21923937360179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,0,0,3,3,163,88,2454303,99,1615000,1.32114467408585,5.13640699523052,4.15104870840046,10558.1481027556,6.35302013422819,141.667381937187
"7237",1999,1,20,1,12,12,33,33,0,0,0,625,213,102,33,73,137,5,9,2,0,887,0,106,9,9,14,4.4064,0.240135287485908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,0,0,1,4,162,74,2523538,92,3083333,1.3728,4.952,4.4577519837655,9940.37851227736,6.30642615558061,143.058049549555
"7238",2000,1,20,1,10,8,23,23,4,0,0,504,152,70,23,54,111,2,4,3,0,700,0,74,4,3,15,3.75,0.217142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,0,0,1,5,162,76,2352443,92,4583333,1.22619047619048,4.64047619047619,3.54695476658163,11680.3423670664,6.36,95.5184964239307
"7239",2001,2,20,1,15,9,34,34,3,1,0,660,224,99,35,56,154,5,5,8,0,922,0,110,13,8,20,4.05,0.24295010845987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,0,0,1,4,162,79,2378128,92,5083333,1.27272727272727,4.67272727272727,4.15200592388089,10815.1318213578,6.63644251626898,143.088045962918
"7240",2002,1,14,1,9,4,17,17,1,0,0,310,84,29,10,25,76,2,2,4,0,412,0,30,3,1,9,2.5258064516129,0.203883495145631,1,0,1,1,1,0,0,0,18,6,3,2,1,7,0,0,0,0,25,0,3,1,0,0,4.5,0.24,1966,1,1,1993,0,0,2,1,162,97,3011756,97,7300000,1.05483870967742,3.77096774193548,2.62607100923896,18283.9775413172,6.82718446601942,43.3672648500487
"7241",2003,1,14,1,18,9,34,33,0,0,0,662,220,95,20,55,153,2,3,11,0,944,1,101,11,6,6,3.87462235649547,0.233050847457627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,1,0,2,3,162,85,2910386,96,6e+06,1.24622356495468,3.86163141993958,3.52299909749603,11796.1657467551,6.53135593220339,111.468182585622
"7242",2004,1,14,1,11,8,31,31,0,0,0,569,193,88,20,58,131,3,12,9,1,817,0,93,9,5,7,4.17574692442882,0.236230110159119,1,2,0,4,4,0,0,0,64,21,13,3,7,12,0,0,2,0,93,0,13,0,0,1,5.484375,0.225806451612903,1966,1,1,1993,0,0,2,1,162,105,3048427,99,8e+06,1.32337434094903,4.20175746924429,3.97438228720532,11287.559114913,6.38408812729498,107.010616566502
"7243",2005,1,20,1,9,12,28,28,0,0,0,479,174,86,24,51,106,1,1,3,0,697,0,92,6,5,9,4.84759916492693,0.249641319942611,1,0,1,1,1,0,0,0,5,6,5,1,2,2,1,0,1,0,14,0,5,0,0,0,27,0.428571428571429,1966,1,1,1993,0,0,1,1,162,82,2869787,91,3e+06,1.40918580375783,4.82212943632568,4.65192929435128,8937.45161073996,6.31248206599713,111.501110050138
"7244",2006,1,20,1,12,5,25,24,0,0,0,436,152,59,21,35,72,3,4,7,1,624,0,68,7,5,12,3.65366972477064,0.243589743589744,1,0,1,1,1,0,0,0,16,5,4,0,2,1,0,0,1,0,23,0,4,0,0,0,6.75,0.217391304347826,1966,1,1,1993,0,0,1,1,162,88,2659757,90,5e+06,1.28669724770642,4.89266055045872,4.11690439418666,11727.6834746706,6.03461538461539,91.9592982104075
"7245",2007,1,6,1,8,15,33,31,0,0,0,564,216,110,35,53,101,5,1,12,2,833,0,114,9,4,9,5.26595744680851,0.259303721488595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,1,1,1993,0,0,2,4,162,73,3020405,100,6e+06,1.43085106382979,5.5031914893617,5.25958663603739,9041.10822220224,5.9906362545018,148.477837530786
"7246",2016,1,15,2,4,0,62,0,0,0,0,219,68,24,5,21,49,5,2,1,0,297,6,26,0,5,8,2.95890410958904,0.228956228956229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,24,1,2013,0,0,2,2,161,86,2493859,101,522500,1.21917808219178,3.44657534246575,3.08960834371108,16251.3519535742,6.69292929292929,32.1658963613626
"7247",2008,1,1,1,3,2,63,0,0,0,41,187,62,32,7,28,67,4,2,3,0,274,54,32,2,5,7,4.62032085561497,0.226277372262774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2006,1,0,1,4,162,72,2863837,103,392500,1.44385026737968,3.8096256684492,4.41280962859596,10613.6338660584,7.15182481751825,38.3069764477165
"7248",2009,1,1,1,5,6,68,0,0,0,38,217,60,22,3,27,83,4,4,1,0,303,60,27,4,2,6,2.73732718894009,0.198019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2006,0,0,1,3,162,88,2862110,102,480000,1.20276497695853,2.43963133640553,2.6122695076881,17740.7703360128,7.73663366336634,26.2166134360104
"7249",2010,1,1,1,3,3,70,0,0,0,48,224,62,15,3,26,93,5,0,1,0,311,59,16,1,0,2,1.80803571428571,0.19935691318328,1,1,0,10,0,0,0,6,35,5,0,0,4,16,0,0,1,0,44,9,1,1,1,1,0,0.113636363636364,1982,1,1,2006,1,0,1,1,162,92,3037443,101,6500000,1.17857142857143,2.11517857142857,2.50653106554318,26595.8198180868,8.1395498392283,26.3818673007415
"7250",2011,1,1,1,6,4,57,0,0,0,36,165,50,19,2,31,54,0,2,2,0,243,45,20,1,1,5,3.10909090909091,0.205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2006,1,0,1,2,162,86,3387303,89,6500000,1.47272727272727,3.50909090909091,3.8674268013468,13628.7366244255,6.43703703703704,24.7677793904209
"7251",2012,1,1,1,0,0,2,0,0,0,1,6,4,2,0,2,2,0,1,0,0,12,2,2,0,0,0,9,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,1,2006,0,0,1,1,162,94,3377371,88,8500000,3,4.2,12.01255,4655.20891441051,5.4,2.56462325368349
"7252",2014,1,24,1,2,4,61,0,0,0,1,145,49,25,5,29,54,3,1,4,0,223,6,26,1,0,5,4.6551724137931,0.219730941704036,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0.333333333333333,1982,1,1,2006,0,0,1,1,162,94,3782337,95,1e+07,1.61379310344828,4.17241379310345,5.17413332920983,9715.98527212195,6.6914798206278,31.9359523574385
"7253",2006,1,21,2,2,4,44,0,0,0,1,133,39,20,7,18,43,1,0,5,0,191,12,23,1,0,5,4.06015037593985,0.204188481675393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,1,3,162,80,2388757,101,331000,1.28571428571429,4.8015037593985,4.24937438885171,11843.4510127417,6.71937172774869,27.6879292026753
"7254",2007,1,21,2,2,1,66,0,0,0,12,205,50,23,4,33,63,1,5,6,0,285,22,25,2,4,12,3.02926829268293,0.175438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,1,4,162,75,2353862,101,391043,1.21463414634146,3.78536585365854,3.01415454172015,15873.8637307098,6.45263157894737,25.74442940251
"7255",2008,1,21,2,2,2,50,0,0,0,24,139,49,31,8,27,41,2,3,2,0,214,41,35,1,1,6,6.02158273381295,0.228971962616822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,1,2,162,79,1945677,102,417460,1.64028776978417,5.42302158273381,5.76911197135749,8064.70576594725,6.18504672897196,38.1997961527048
"7256",2009,1,21,2,5,6,74,0,0,0,14,221,66,23,3,32,84,3,3,6,0,323,30,29,3,0,5,2.80995475113122,0.204334365325077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1,2,2005,0,0,1,2,162,87,2156016,104,1850000,1.33031674208145,2.87420814479638,3.39919424512839,17621.1004098833,7.22043343653251,30.4248287937641
"7257",2010,1,21,2,15,8,33,33,3,0,0,612,161,76,10,93,170,0,7,10,1,850,0,83,1,3,21,3.35294117647059,0.189411764705882,1,1,2,4,4,0,0,0,73,17,10,4,10,17,1,0,1,0,101,0,11,0,1,1,3.6986301369863,0.168316831683168,1980,1,2,2005,0,0,1,1,162,90,2505171,104,3100000,1.24509803921569,3.68529411764706,3.02920492041522,14767.480910307,6.34588235294118,77.5080755203811
"7258",2011,1,21,2,16,7,34,34,3,1,0,670,191,73,16,74,206,0,6,10,0,915,0,89,3,5,31,2.94179104477612,0.208743169398907,1,0,3,6,5,0,0,0,84,29,18,6,19,26,5,3,3,0,130,0,21,3,0,6,5.78571428571429,0.223076923076923,1980,1,2,2005,1,0,1,1,162,96,2946949,115,7e+06,1.1865671641791,3.41492537313433,3.06700743210179,18611.6566446311,7,93.9646172534458
