"","yearID","stint","teamID","lgID","l_W","l_L","l_G","l_GS","l_CG","l_SHO","l_SV","l_IPouts","l_H","l_ER","l_HR","l_BB","l_SO","l_IBB","l_WP","l_HBP","l_BK","l_BFP","l_GF","l_R","l_SH","l_SF","l_GIDP","l_ERA","l_BAOpp","round","po_W","po_L","po_G","po_GS","po_CG","po_SHO","po_SV","po_IPouts","po_H","po_ER","po_HR","po_BB","po_SO","po_IBB","po_WP","po_HBP","po_BK","po_BFP","po_GF","po_R","po_SH","po_SF","po_GIDP","po_ERA","po_BAOpp","birthYear","birthCountry","throws","debut","GP","n_award","divID","Rank","G","W","attendance","PPF","salary","WHIP","FIP","ERC","ERAP","kwERA","BSR"
"8135",2014,1,4,2,1,10,19,15,0,0,0,261,88,50,11,36,70,0,2,1,0,378,2,57,3,3,4,5.17241379310345,0.232804232804233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1,1,2013,0,0,3,5,162,71,2956089,101,518000,1.42528735632184,4.51034482758621,4.43059763273125,10013.989121795,6.44761904761905,55.6821920504949
"8136",2012,1,25,1,6,9,23,23,0,0,0,399,154,62,12,47,107,4,1,6,0,590,0,69,11,3,13,4.19548872180451,0.261016949152542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,1,2010,0,0,3,3,162,81,3565718,101,495000,1.51127819548872,3.86917293233083,4.87128246081305,12345.759669992,6.57966101694915,83.9355273265422
"8137",2013,1,12,2,1,5,10,10,0,0,0,146,82,39,9,15,25,1,1,3,0,234,0,43,0,1,9,7.21232876712329,0.35042735042735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,1,2010,0,0,2,4,162,66,2477644,101,525000,1.99315068493151,5.62465753424657,9.16845231822971,7181.66033884503,5.81025641025641,55.6375669534291
"8138",2014,1,31,1,8,4,18,17,1,1,0,332,112,35,9,22,79,1,4,3,0,458,0,43,6,4,13,2.84638554216867,0.244541484716157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,1,2010,0,0,2,2,162,88,2442564,97,525000,1.21084337349398,3.48012048192771,3.34504234722734,17476.6026477581,6.8410480349345,52.9715121013496
"8139",2015,1,31,1,4,6,23,8,0,0,0,215,81,32,6,21,49,3,3,2,0,310,6,36,3,2,8,4.01860465116279,0.261290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,1,2010,0,0,2,2,162,98,2498596,97,2450000,1.42325581395349,3.75813953488372,4.34109752438109,12378.7118716472,6.52258064516129,41.6001282120038
"8140",2016,1,17,2,2,2,35,4,0,0,1,260,84,34,11,35,56,0,3,3,0,365,13,37,0,3,12,3.53076923076923,0.23013698630137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1,1,2010,0,0,3,2,162,89,2172344,101,2600000,1.37307692307692,4.87307692307692,4.36806523603794,14670.0313932088,5.99178082191781,53.1514778824452
"8141",1999,1,11,2,2,2,53,0,0,0,0,208,69,32,6,34,62,1,1,3,0,309,17,38,1,1,4,4.15384615384615,0.223300970873786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,1,2,162,87,1434610,94,900000,1.48557692307692,4.09423076923077,4.42230997479462,11605.3020625484,6.40970873786408,40.0193140087416
"8142",2000,2,17,2,5,6,59,0,0,0,3,208,72,23,10,29,57,11,1,1,0,307,29,26,4,1,1,2.98557692307692,0.234527687296417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,3,4,162,74,3297031,96,700000,1.45673076923077,4.25288461538462,4.42092487158607,16490.049924213,6.88534201954397,48.0418978207369
"8143",2001,1,1,1,2,5,73,0,0,0,0,235,71,30,4,33,63,4,2,3,0,339,12,33,3,4,6,3.4468085106383,0.209439528023599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,1,2,162,90,3311958,92,1300000,1.32765957446809,3.48085106382979,3.32012844850311,13688.3049968519,6.49734513274336,34.0685428352803
"8144",2002,1,1,1,8,2,80,0,0,0,0,216,55,18,3,30,55,2,0,0,0,296,23,21,3,4,5,2.25,0.185810810810811,1,3,1,13,0,0,0,0,39,13,7,4,3,10,0,0,0,0,55,4,10,0,0,0,4.84615384615385,0.236363636363636,1967,1,1,1993,0,0,1,2,162,95,3253203,94,1400000,1.18055555555556,3.38055555555556,2.471046875,21425.1730385508,6.4945945945946,24.641479660946
"8145",2003,1,1,1,4,4,76,0,0,0,38,235,74,25,5,28,65,6,5,0,0,335,64,35,3,3,8,2.87234042553191,0.22089552238806,1,0,1,2,0,0,0,0,8,3,0,0,3,0,1,0,0,0,15,2,2,1,0,0,0,0.2,1967,1,1,1993,0,0,1,1,161,100,3264898,98,2000000,1.30212765957447,3.21276595744681,3.18976209209273,17497.2246481498,6.94029850746269,36.0734209566417
"8146",2004,1,25,1,5,6,77,0,0,0,19,235,75,32,10,21,64,4,0,2,0,327,36,36,4,5,4,3.67659574468085,0.229357798165138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,3,2,162,86,3250092,104,2750000,1.22553191489362,3.9531914893617,3.53207196954909,14506.6275781854,7.05137614678899,43.9578910836683
"8147",2005,2,25,1,1,2,51,0,0,0,1,146,59,22,8,12,39,2,0,2,1,220,17,30,4,5,0,4.06849315068493,0.268181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,3,2,162,88,2665304,104,3050000,1.45890410958904,4.47397260273973,5.09554579545455,13109.2773781978,6.87272727272727,37.5027825555567
"8148",2006,1,1,1,3,2,23,0,0,0,6,61,28,17,9,7,12,0,0,1,0,99,12,18,0,0,1,7.52459016393443,0.282828282828283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1,1,1993,0,0,1,3,161,76,3130313,100,1750000,1.72131147540984,8.95409836065574,8.73380238450075,6815.47536165832,5.88484848484848,30.1232582480712
"8149",2002,1,3,2,14,12,33,33,1,1,0,589,200,113,32,71,136,1,10,6,1,855,0,124,7,10,16,5.17996604414261,0.233918128654971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2001,0,0,2,2,162,81,1676911,101,220000,1.38030560271647,5.09473684210526,4.55071460280583,9999.38899524846,6.2421052631579,136.98715174916
"8150",2003,1,3,2,1,7,20,15,0,0,1,259,91,59,16,46,47,2,6,3,0,388,1,63,6,4,9,6.15057915057915,0.234536082474227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2001,0,0,2,2,162,86,1939524,102,325000,1.58687258687259,6.15366795366795,5.72362183059348,8504.78154424263,5.4,71.5685685961337
"8151",2004,1,3,2,0,4,4,4,0,0,0,53,24,16,5,11,6,1,0,2,1,88,0,17,0,0,0,8.15094339622642,0.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1,1,2001,0,0,2,2,162,83,1930537,102,340000,1.9811320754717,8.2377358490566,9.23766465480274,6417.58008900741,4.58181818181818,22.4624409452167
"8152",1999,1,20,1,4,3,16,16,0,0,0,283,110,51,10,54,49,3,3,4,0,423,0,52,3,4,11,4.86572438162544,0.260047281323877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,5,162,72,3481065,127,375000,1.73851590106007,5.28833922261484,6.18835576272461,13385.5191242274,5.22978723404255,70.7135376885347
"8153",2000,1,13,1,7,9,26,25,0,0,0,494,157,75,12,88,96,5,9,18,2,718,1,81,4,6,26,4.09919028340081,0.21866295264624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,3,163,73,1573621,98,1025000,1.48785425101215,4.82145748987854,4.67002848316286,12260.466632888,5.31643454038997,88.9620632422995
"8154",2001,1,13,1,11,12,33,33,1,1,0,584,201,106,26,98,129,10,6,20,1,868,0,115,7,5,26,4.90068493150685,0.231566820276498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,4,162,68,2811041,99,2350000,1.53595890410959,5.27534246575343,5.36150971223802,10359.9441689821,5.69032258064516,136.09107247028
"8155",2002,2,13,1,7,13,23,22,1,1,0,388,130,76,17,75,77,9,9,11,0,585,0,80,9,6,16,5.28865979381443,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,6,162,56,1969153,99,4250000,1.58505154639175,5.50412371134021,5.34587893735131,9599.94105492738,5.4,91.3283284244309
"8156",2003,1,14,2,1,2,4,4,2,1,0,76,23,12,1,11,19,0,0,1,0,106,0,14,0,0,3,4.26315789473684,0.216981132075472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,3,162,83,1779895,108,4250000,1.34210526315789,3.63421052631579,3.52838015143992,12991.8602467808,6.19245283018868,10.5601585303805
"8157",2004,1,20,1,2,3,14,14,0,0,0,236,82,36,8,45,41,3,3,6,0,361,0,39,1,1,3,4.11864406779661,0.227146814404432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,4,162,68,2338069,114,4250000,1.61440677966102,5.31016949152542,5.25728427743086,14194.8102696309,5.16731301939058,52.2678892623986
"8158",2005,1,20,1,8,16,34,27,0,0,0,514,201,104,22,81,101,4,2,15,2,782,1,119,4,3,22,5.46303501945525,0.257033248081841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,5,162,67,1914389,113,550000,1.64591439688716,5.3011673151751,6.01910502589887,10607.7545385392,5.5381074168798,130.644542984552
"8159",2006,1,1,1,6,10,34,21,0,0,0,468,167,90,16,64,79,4,6,10,0,676,2,95,5,4,24,5.19230769230769,0.247041420118343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,3,161,76,3130313,100,800000,1.48076923076923,4.86666666666667,4.8867587150091,9876.8528191901,5.55976331360947,97.5370369310082
"8160",2007,1,24,2,4,5,20,9,0,0,0,231,72,31,6,41,39,2,4,5,0,330,3,35,3,2,15,3.62337662337662,0.218181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,4,162,75,2353862,101,800000,1.46753246753247,4.91428571428571,4.44359147579693,14295.0901442012,5.21818181818182,41.5319509946693
"8161",2008,1,24,2,8,7,75,0,0,0,0,253,93,48,5,35,60,3,5,8,0,379,17,57,3,4,13,5.12252964426878,0.245382585751979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,2,162,79,1945677,102,1000000,1.51778656126482,3.97075098814229,4.74354641609394,10211.6211479174,6.03324538258575,47.1000939011779
"8162",2009,1,14,2,3,5,65,0,0,0,0,237,73,38,8,44,60,5,7,7,0,350,14,51,4,0,11,4.32911392405063,0.208571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,4,162,65,1797891,99,1000000,1.48101265822785,4.74430379746835,4.55954405063291,11727.7630413288,5.88,46.4911216339651
"8163",2010,2,18,2,1,3,46,0,0,0,0,175,55,27,3,25,28,1,4,3,1,249,17,33,3,3,12,4.16571428571429,0.220883534136546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,2,4,162,69,1394812,93,900000,1.37142857142857,4.29714285714286,3.75390057142857,11449.1296034415,5.44819277108434,26.6886244660955
"8164",2011,1,5,2,2,3,60,0,0,0,1,205,61,24,6,30,48,3,4,5,0,286,19,26,2,1,10,3.1609756097561,0.213286713286713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,4,162,67,1939421,95,900000,1.33170731707317,4.34146341463415,3.89243308886236,15412.7971677666,6.07132867132867,34.5285001212068
"8165",2012,1,26,1,5,3,66,0,0,0,0,203,72,28,2,30,54,7,2,4,0,306,22,35,3,2,5,3.72413793103448,0.235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,2,162,86,3324246,96,900000,1.50738916256158,3.18522167487685,4.06701057664445,13219.7876195314,6.45882352941176,32.868537952707
"8166",2013,1,15,2,2,2,66,1,0,0,0,210,61,24,4,23,65,3,5,5,0,288,15,25,3,3,5,3.08571428571429,0.211805555555556,1,0,0,2,0,0,0,0,6,4,4,0,3,1,0,0,0,0,11,1,4,0,0,1,18,0.363636363636364,1974,1,1,1996,0,0,3,2,163,92,1510300,95,900000,1.2,3.15714285714286,3.09162828125,15788.7190499072,7.06666666666667,28.0382773529815
"8167",2014,1,26,1,5,4,61,1,0,0,1,211,72,34,3,27,54,4,5,4,0,308,22,35,6,5,7,4.35071090047393,0.233766233766234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1,1,1996,0,0,1,1,162,94,3782337,95,1800000,1.40758293838863,3.37061611374408,3.8420468171047,11198.0494774132,6.45194805194805,33.0719320784077
"8168",1999,1,18,2,8,10,26,26,0,0,0,401,144,90,18,77,91,1,4,7,0,609,0,99,3,3,11,6.05985037406484,0.236453201970443,1,0,1,1,0,0,0,0,6,4,5,1,1,1,0,0,1,0,12,0,5,0,1,0,22.5,0.333333333333333,1975,1,1,1997,0,0,2,1,162,97,3468456,103,812500,1.65336658354115,5.45187032418953,5.77464093952311,8716.74470066257,5.5576354679803,100.981876704024
"8169",2000,1,18,2,3,4,9,9,1,1,0,155,44,27,6,28,36,0,2,1,0,217,0,27,0,1,9,4.70322580645161,0.202764976958525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,2,2,162,90,3456278,100,1062500,1.39354838709677,5,4.13055808235469,10903.9329556586,5.78709677419355,29.5629038881324
"8170",2001,1,18,2,2,2,7,7,0,0,0,87,36,21,2,22,18,0,1,0,1,140,0,22,2,1,0,6.51724137931035,0.257142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,2,1,162,91,3175523,100,2562500,2,5.13103448275862,6.82209571428571,7868.921202102,5.05714285714286,22.8909081101168
"8171",2002,1,18,2,2,3,8,6,0,0,0,55,40,32,3,19,12,0,1,2,0,116,1,34,0,3,1,15.7090909090909,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,2,3,162,74,2616940,98,4312500,3.21818181818182,7.45454545454546,15.9015197570533,3199.2930706391,4.46896551724138,33.5023369233896
"8172",2003,2,23,1,2,5,50,0,0,0,2,169,76,46,9,31,50,2,12,3,0,269,17,46,2,4,7,7.3491124260355,0.282527881040892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,1,5,162,64,2030084,92,725000,1.89940828402367,5.20591715976331,7.59299004641341,6419.95433247356,6.20297397769517,54.753600110078
"8173",2004,1,8,1,15,8,32,32,0,0,0,559,168,68,11,70,159,5,3,3,0,781,0,79,8,6,19,3.28443649373882,0.215108834827145,1,0,2,2,2,0,0,0,29,14,10,5,1,7,0,0,0,0,42,0,10,0,1,1,9.31034482758621,0.333333333333333,1975,1,1,1997,0,0,3,1,162,96,2327565,100,850000,1.27728085867621,3.35563506261181,3.20489863930698,15614.1423244549,6.79820742637644,80.8717008405161
"8174",2005,1,6,2,5,5,13,13,0,0,0,191,81,43,8,32,34,1,4,6,0,302,0,51,0,5,9,6.07853403141361,0.268211920529801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,3,1,162,95,4090696,97,5666667,1.77486910994764,5.50890052356021,6.72232560504143,8183.74115300245,5.28079470198676,52.8890455025674
"8175",2006,1,6,2,11,7,30,27,0,0,0,421,157,70,10,57,84,0,6,7,0,625,0,76,3,3,15,4.48931116389549,0.2512,1,0,1,1,1,0,0,0,8,5,3,2,1,1,0,0,0,0,15,0,4,0,0,0,10.125,0.333333333333333,1975,1,1,1997,0,0,3,1,162,97,4248067,99,7666667,1.5249406175772,4.29738717339667,4.78352135125891,11309.2678200831,5.784,82.6398062671697
"8176",2007,1,17,2,0,3,3,3,0,0,0,31,12,8,1,9,7,0,0,0,0,48,0,11,0,0,1,6.96774193548387,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,1,1997,0,0,3,4,162,69,2164822,102,7000000,2.03225806451613,5.71612903225807,7.39874808467742,7507.35783997093,4.9,8.68057176931023
"8177",2016,1,17,2,3,4,18,12,0,0,0,224,81,48,12,26,50,0,2,9,0,328,5,53,1,5,10,5.78571428571429,0.246951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1,1,2015,0,0,3,2,162,89,2172344,101,510500,1.43303571428571,5.35625,5.38196524662457,8952.48069636846,5.94878048780488,54.2763662655485
"8178",2014,1,4,2,0,1,6,1,0,0,0,63,21,6,2,4,22,0,1,0,0,86,3,8,0,0,2,2.57142857142857,0.244186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,1,2013,0,0,3,5,162,71,2956089,101,502000,1.19047619047619,2.91428571428571,3.25005606312292,20143.081566829,7.91162790697674,10.4140610658998
"8179",2015,1,4,2,5,4,16,9,0,0,0,218,67,33,12,27,52,0,2,1,0,310,3,38,1,1,2,4.08715596330275,0.216129032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,1,2013,0,0,3,5,162,78,2880694,107,510500,1.29357798165138,5.07155963302752,3.98823499926014,13425.8431736846,6.32903225806452,47.2536300835559
"8180",2016,1,4,2,13,6,24,24,4,1,0,470,138,58,12,57,127,1,10,8,0,656,0,74,2,2,16,3.33191489361702,0.210365853658537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984,1,1,2013,0,0,3,1,162,93,2955434,106,514500,1.24468085106383,3.8,3.33841635865335,16315.1461356781,6.55243902439024,71.0377094725674
"8181",2008,1,9,1,4,3,71,0,0,0,1,167,45,31,8,34,57,4,2,4,1,250,15,34,1,1,4,5.01197604790419,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,3,161,86,2779487,98,390000,1.41916167664671,4.85269461077844,4.20901708143713,10027.5789850413,6.504,34.8474761526232
"8182",2009,1,9,1,3,4,49,0,0,0,0,134,53,27,9,25,47,3,2,0,0,204,5,27,0,2,5,5.44029850746269,0.259803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,5,162,74,2521076,98,425000,1.74626865671642,5.19253731343284,6.64380504828797,9238.09339185216,6.87058823529412,42.7487406611598
"8183",2010,1,9,1,1,2,14,4,0,0,0,99,37,21,6,13,29,0,0,3,0,148,3,27,2,1,4,5.72727272727273,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,4,162,76,2331490,96,425000,1.51515151515152,5.26060606060606,5.78295242628993,8596.11805802039,6.45405405405405,26.6851088875809
"8184",2011,1,9,1,0,0,21,0,0,0,0,36,6,2,1,5,11,0,1,0,0,44,5,2,0,0,3,1.5,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,6,162,56,2067016,104,425000,0.916666666666667,3.7,1.679640625,35556.6701490843,7.03636363636364,3.56743844816895
"8185",2012,1,9,1,2,2,77,0,0,0,1,157,45,19,4,17,54,0,1,6,0,223,13,20,1,0,3,3.26751592356688,0.201793721973094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,6,162,55,1607733,101,512000,1.18471337579618,3.4484076433121,3.26370821170489,15851.9489022163,7.06816143497758,22.517115284155
"8186",2013,2,9,2,0,4,70,0,0,0,0,161,54,22,7,19,55,2,2,3,0,232,17,24,1,2,4,3.68944099378882,0.232758620689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,1,5,162,51,1651883,101,1025000,1.36024844720497,3.9639751552795,4.30831671128721,14039.1174556687,7.21034482758621,33.469212316071
"8187",2014,1,2,1,0,3,58,0,0,0,0,145,48,17,2,19,37,2,2,2,0,209,15,19,2,3,5,3.16551724137931,0.229665071770335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,2,5,162,73,2652113,104,1425000,1.38620689655172,3.38620689655172,3.69036334268272,16848.7489268537,6.43349282296651,21.9367380605373
"8188",2015,2,17,2,0,0,11,0,0,0,0,22,6,3,1,3,5,1,0,0,0,31,4,4,0,2,1,3.68181818181818,0.193548387096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1,2,2008,0,0,3,3,162,81,2281202,104,1425000,1.22727272727273,4.42727272727273,3.09738159824047,14486.0508014788,6.56129032258065,4.0333008220705
"8189",2004,1,2,1,1,0,31,0,0,0,1,87,22,14,4,17,30,1,2,0,1,124,11,14,4,2,2,4.3448275862069,0.17741935483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,2,3,162,89,3170154,102,300000,1.3448275862069,4.57931034482759,3.66694385428254,12039.4494392161,6.75483870967742,16.7661788523271
"8190",2005,1,2,1,6,2,75,0,0,0,0,227,60,32,6,40,89,7,7,0,0,319,12,36,3,2,6,3.80616740088106,0.188087774294671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,2,4,162,79,3099992,104,322000,1.3215859030837,3.18678414096916,3.1744028006021,14012.7849372259,7.50658307210031,34.9887853338796
"8191",2006,1,2,1,3,1,41,0,0,0,0,122,35,12,5,16,42,2,1,1,0,175,4,14,3,0,1,2.65573770491803,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,2,6,162,66,3123215,103,355000,1.25409836065574,3.83934426229508,3.36649807962529,19889.8289304395,7.25142857142857,22.0330352254061
"8192",2007,1,2,1,2,3,73,0,0,0,0,217,64,28,8,35,79,6,6,0,0,312,19,30,3,1,4,3.48387096774194,0.205128205128205,1,0,0,2,0,0,0,0,5,0,0,0,1,2,0,1,0,0,7,0,0,1,0,0,0,0,1978,1,1,2004,0,0,2,1,162,85,3252462,104,415000,1.36866359447005,3.65622119815668,3.67506102445941,15309.1218697446,7.32307692307692,40.550825773734
"8193",2008,1,2,1,1,1,45,0,0,0,0,134,44,18,4,20,30,2,2,0,0,189,13,23,1,3,5,3.62686567164179,0.232804232804233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,2,1,161,97,3300200,107,860000,1.43283582089552,4.22985074626866,4.1477526652452,15129.7345856354,6.16190476190476,25.1495512393363
"8194",2009,1,11,2,6,1,74,0,0,0,4,236,52,23,6,23,102,1,6,0,0,304,9,25,2,3,3,2.63135593220339,0.171052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,1,4,162,75,1408783,99,1100000,0.953389830508474,2.43728813559322,1.84084038386485,19294.5475976219,8.5578947368421,25.5455391828447
"8195",2010,1,11,2,2,3,48,0,0,0,6,119,35,19,6,21,40,5,6,0,0,171,14,21,4,0,4,4.3109243697479,0.204678362573099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,1,2,162,81,1418391,100,2200000,1.41176470588235,4.35966386554622,4.09968173374613,11896.2093672431,7.08421052631579,26.0170481057028
"8196",2011,1,11,2,0,0,39,0,0,0,0,101,37,25,5,26,32,4,0,1,0,162,7,25,3,0,0,6.68316831683168,0.228395061728395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1,1,2004,0,0,1,3,162,74,1476791,98,2800000,1.87128712871287,5.27920792079208,6.45490693069307,7520.0837849495,6.06666666666667,29.4095924284198
"8197",2000,1,3,2,6,3,83,0,0,0,1,184,50,20,4,29,51,1,0,2,0,259,12,22,0,2,4,2.93478260869565,0.193050193050193,1,0,1,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0.4,1972,1,2,2000,0,0,2,1,162,95,1947799,102,200000,1.28804347826087,3.85217391304348,3.22235445484304,17823.9205490923,6.37297297297297,26.3655457180291
"8198",2001,1,3,2,2,1,33,0,0,0,0,67,21,19,4,9,16,1,0,6,0,105,2,19,3,2,0,7.65671641791045,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,2000,0,0,2,3,162,83,1766172,103,260000,1.34328358208955,5.97611940298508,5.11423479744136,6898.80175154158,5.62857142857143,15.6207672992058
"8199",2002,1,3,2,2,1,50,0,0,0,0,95,26,12,3,19,22,1,1,5,0,138,9,12,1,0,5,3.41052631578947,0.188405797101449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,2000,0,0,2,2,162,81,1676911,101,285000,1.42105263157895,5.22105263157895,4.51149485125858,15187.2440384822,5.31304347826087,16.8055053136445
"8200",2003,1,3,2,0,0,43,0,0,0,0,108,17,11,1,25,33,4,1,7,0,160,6,13,1,5,0,2.75,0.10625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1,2,2000,0,0,2,2,162,86,1939524,102,575000,1.16666666666667,4.06111111111111,2.28132625,19021.5752895451,5.775,8.74114656567835
